flight_id,order_id,drone_id,drone_model,fulfillment_site,merchant_id,merchant_name,merchant_category,delivery_zone,launch_at,delivered_at,distance_one_way_km,payload_weight_kg,service_level,promised_minutes,actual_minutes,battery_consumption_pct,wind_speed_kph,visibility_km,status,anomaly_flag,operator_note
FL-US-38962,ORD-US-38962,ZIP-US-009,standardized_commercial_delivery_platform,Central_Fulfillment,M-008,Noodle House,prepared_food,Westgate,2025-06-13T17:50:00,2025-06-13T18:01:06,6.3,0.7,time_sensitive,25,11.1,38.8,12.7,16.2,delivered,none,
FL-US-38963,ORD-US-38963,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-13T12:45:00,2025-06-13T12:52:00,2.9,1.03,standard,55,7.0,32.4,10.4,14.7,delivered,none,
FL-US-38964,ORD-US-38964,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-06-13T14:08:00,2025-06-13T14:22:12,9.5,0.69,standard,55,14.2,48.0,12.5,16.9,delivered,none,
FL-US-38965,ORD-US-38965,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-06-13T20:12:00,2025-06-13T20:22:42,7.1,0.3,standard,55,10.7,40.4,14.5,15.8,delivered,none,
FL-US-38966,ORD-US-38966,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-06-13T14:36:00,2025-06-13T14:45:06,5.0,1.15,standard,55,9.1,35.3,12.5,16.9,delivered,none,
FL-US-38967,ORD-US-38967,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-06-13T11:47:00,2025-06-13T11:57:42,7.1,0.46,priority,35,10.7,42.8,10.7,17.1,delivered,none,
FL-US-38968,ORD-US-38968,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Meadowview,2025-06-13T14:18:00,2025-06-13T14:28:30,5.0,0.55,priority,35,10.5,33.0,12.5,16.9,delivered,none,
FL-US-38969,ORD-US-38969,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-06-13T15:47:00,2025-06-13T15:59:18,9.5,0.37,priority,35,12.3,51.7,14.5,17.1,delivered,none,
FL-US-38970,ORD-US-38970,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-06-13T08:15:00,2025-06-13T08:23:06,2.9,0.22,priority,35,8.1,26.9,9.0,14.9,delivered,none,
FL-US-38971,ORD-US-38971,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-13T10:59:00,2025-06-13T11:06:48,2.9,0.95,standard,55,7.8,29.1,8.3,15.2,delivered,none,
FL-US-38972,ORD-US-38972,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-13T21:01:00,2025-06-13T21:09:42,2.9,1.38,standard,55,8.7,34.7,12.8,17.5,delivered,none,
FL-US-38973,ORD-US-38973,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-06-13T18:05:00,2025-06-13T18:17:48,7.1,1.4,standard,55,12.8,46.9,15.0,16.5,delivered,none,
FL-US-38974,ORD-US-38974,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Harbor Point,2025-06-13T17:55:00,2025-06-13T18:08:36,9.5,1.06,standard,55,13.6,51.6,13.3,17.1,delivered,none,
FL-US-38975,ORD-US-38975,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-06-13T10:33:00,2025-06-13T10:46:42,9.5,0.8,standard,55,13.7,50.4,8.3,15.2,delivered,none,
FL-US-38976,ORD-US-38976,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-13T11:27:00,2025-06-13T11:36:00,2.9,1.57,standard,55,9.0,30.1,10.7,17.1,delivered,none,
FL-US-38977,ORD-US-38977,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-13T09:40:00,2025-06-13T09:49:48,2.9,1.15,time_sensitive,25,9.8,31.9,5.3,16.7,delivered,none,
FL-US-38978,ORD-US-38978,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-06-13T17:29:00,2025-06-13T17:41:24,9.5,0.5,standard,55,12.4,51.3,13.3,17.1,delivered,none,
FL-US-38979,ORD-US-38979,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-06-13T11:43:00,2025-06-13T11:49:36,2.9,1.23,priority,35,6.6,30.9,10.7,17.1,delivered,none,
FL-US-38980,ORD-US-38980,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-06-13T11:16:00,2025-06-13T11:27:06,9.5,0.78,standard,55,11.1,46.9,10.7,17.1,delivered,none,
FL-US-38981,ORD-US-38981,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-06-13T11:16:00,2025-06-13T11:26:24,5.0,1.19,priority,35,10.4,34.8,10.7,17.1,delivered,none,
FL-US-38982,ORD-US-38982,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-06-13T09:04:00,2025-06-13T09:14:00,5.0,1.03,standard,55,10.0,39.1,5.3,16.7,delivered,none,
FL-US-38983,ORD-US-38983,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,East Ridge,2025-06-13T20:13:00,2025-06-13T20:24:18,7.1,1.27,standard,55,11.3,47.9,14.5,15.8,delivered,none,
FL-US-38984,ORD-US-38984,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-06-13T20:02:00,2025-06-13T20:13:12,7.1,1.5,standard,55,11.2,47.7,14.5,15.8,delivered,none,
FL-US-38985,ORD-US-38985,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-06-13T16:56:00,2025-06-13T17:09:18,9.5,1.35,standard,55,13.3,51.2,16.8,16.0,delivered,none,
FL-US-38986,ORD-US-38986,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Lakeside,2025-06-13T15:44:00,2025-06-13T15:52:54,2.9,1.31,priority,35,8.9,30.6,14.5,17.1,delivered,none,
FL-US-38987,ORD-US-38987,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-06-13T08:46:00,2025-06-13T08:58:12,9.5,1.6,priority,35,12.2,56.5,9.0,14.9,delivered,none,
FL-US-38988,ORD-US-38988,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-06-13T13:37:00,2025-06-13T13:46:48,5.0,1.28,standard,55,9.8,37.2,13.6,17.8,delivered,none,
FL-US-38989,ORD-US-38989,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-06-13T17:08:00,2025-06-13T17:18:00,5.0,0.92,standard,55,10.0,36.5,13.3,17.1,delivered,none,
FL-US-38990,ORD-US-38990,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-06-13T08:30:00,2025-06-13T08:42:48,9.5,0.74,priority,35,12.8,53.4,9.0,14.9,delivered,none,
FL-US-38991,ORD-US-38991,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-06-13T19:43:00,2025-06-13T19:52:54,5.0,0.3,standard,55,9.9,36.9,17.9,15.3,delivered,none,
FL-US-38992,ORD-US-38992,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,East Ridge,2025-06-13T17:59:00,2025-06-13T18:09:54,7.1,0.7,priority,35,10.9,40.0,13.3,17.1,delivered,none,
FL-US-38993,ORD-US-38993,ZIP-US-017,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Meadowview,2025-06-13T20:57:00,2025-06-13T21:06:54,5.0,0.37,priority,35,9.9,40.4,14.5,15.8,delivered,none,
FL-US-38994,ORD-US-38994,ZIP-US-018,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-13T11:33:00,2025-06-13T11:42:30,2.9,0.23,priority,35,9.5,24.6,10.7,17.1,delivered,none,
FL-US-38995,ORD-US-38995,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-06-13T17:11:00,2025-06-13T17:19:36,2.9,1.09,priority,35,8.6,29.7,13.3,17.1,delivered,none,
FL-US-38996,ORD-US-38996,ZIP-US-022,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Lakeside,2025-06-13T09:22:00,2025-06-13T09:31:00,2.9,1.41,standard,55,9.0,30.4,5.3,16.7,delivered,none,
FL-US-38997,ORD-US-38997,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Meadowview,2025-06-13T20:44:00,2025-06-13T20:53:36,5.0,0.29,priority,35,9.6,36.6,14.5,15.8,delivered,none,
FL-US-38998,ORD-US-38998,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Harbor Point,2025-06-13T20:02:00,2025-06-13T20:17:48,9.5,0.54,standard,55,15.8,48.6,14.5,15.8,delivered,none,
FL-US-38999,ORD-US-38999,ZIP-US-024,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-06-13T09:14:00,2025-06-13T09:27:12,9.5,1.6,standard,55,13.2,52.3,5.3,16.7,delivered,none,
FL-US-39000,ORD-US-39000,ZIP-US-023,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,Meadowview,2025-06-13T16:06:00,2025-06-13T16:16:42,5.0,0.44,priority,35,10.7,36.9,16.8,16.0,delivered,none,
FL-US-39001,ORD-US-39001,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-011,Wellness Pharmacy,pharmacy,Harbor Point,2025-06-13T18:23:00,2025-06-13T18:35:36,9.5,1.41,priority,35,12.6,52.3,15.0,16.5,delivered,none,
FL-US-39002,ORD-US-39002,ZIP-US-019,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Lakeside,2025-06-13T12:32:00,2025-06-13T12:40:00,2.9,0.27,time_sensitive,25,8.0,24.5,10.4,14.7,delivered,none,
FL-US-39003,ORD-US-39003,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-012,Tech Stop,retail,Lakeside,2025-06-13T08:09:00,2025-06-13T08:17:36,2.9,1.15,priority,35,8.6,31.4,9.0,14.9,delivered,none,
FL-US-39004,ORD-US-39004,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,Harbor Point,2025-06-13T17:17:00,2025-06-13T17:29:18,9.5,1.53,standard,55,12.3,52.7,13.3,17.1,delivered,none,
FL-US-39005,ORD-US-39005,ZIP-US-020,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-009,Daily Mart,grocery,East Ridge,2025-06-13T17:20:00,2025-06-13T17:32:12,7.1,0.17,standard,55,12.2,41.7,13.3,17.1,delivered,none,
FL-US-39006,ORD-US-39006,ZIP-US-021,standardized_commercial_delivery_platform,Eastside_Fulfillment,M-010,Burger District,prepared_food,East Ridge,2025-06-13T18:42:00,2025-06-13T18:52:12,7.1,0.54,standard,55,10.2,42.8,15.0,16.5,delivered,none,
FL-US-39007,ORD-US-39007,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-06-14T10:05:00,2025-06-14T10:13:48,4.4,0.26,standard,55,8.8,29.8,9.9,15.6,delivered,none,
FL-US-39008,ORD-US-39008,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T11:17:00,2025-06-14T11:24:30,2.7,0.8,priority,35,7.5,30.8,10.9,16.0,delivered,none,
FL-US-39009,ORD-US-39009,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-06-14T21:03:00,2025-06-14T21:15:36,6.8,1.6,standard,55,12.6,42.2,11.2,14.9,delivered,none,
FL-US-39010,ORD-US-39010,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-06-14T20:19:00,2025-06-14T20:27:00,2.7,1.58,standard,55,8.0,30.9,14.5,17.9,delivered,none,
FL-US-39011,ORD-US-39011,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-06-14T20:41:00,2025-06-14T20:51:06,2.7,0.9,standard,55,10.1,29.8,14.5,17.9,delivered,none,
FL-US-39012,ORD-US-39012,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-06-14T17:20:00,2025-06-14T17:32:06,6.8,0.89,priority,35,12.1,40.2,15.1,15.7,delivered,none,
FL-US-39013,ORD-US-39013,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-14T17:07:00,2025-06-14T17:19:06,8.9,0.74,standard,55,12.1,48.3,15.1,15.7,delivered,none,
FL-US-39014,ORD-US-39014,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Cedar Park,2025-06-14T16:08:00,2025-06-14T16:17:12,4.4,0.49,standard,55,9.2,32.7,14.3,15.6,delivered,none,
FL-US-39015,ORD-US-39015,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-14T09:56:00,2025-06-14T10:06:42,8.9,0.31,time_sensitive,25,10.7,47.9,11.9,17.2,delivered,none,
FL-US-39016,ORD-US-39016,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-14T12:53:00,2025-06-14T13:03:42,8.9,1.23,standard,55,10.7,48.5,14.7,15.7,delivered,none,
FL-US-39017,ORD-US-39017,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T19:58:00,2025-06-14T20:05:48,2.7,0.86,priority,35,7.8,33.0,17.5,13.6,delivered,none,
FL-US-39018,ORD-US-39018,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-06-14T16:34:00,2025-06-14T16:44:48,4.4,0.91,priority,35,10.8,34.1,14.3,15.6,delivered,none,
FL-US-39019,ORD-US-39019,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,North Hills,2025-06-14T17:00:00,2025-06-14T17:11:00,6.8,0.16,priority,35,11.0,40.5,15.1,15.7,delivered,none,
FL-US-39020,ORD-US-39020,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-06-14T12:28:00,2025-06-14T12:35:36,2.7,0.28,time_sensitive,25,7.6,27.3,14.7,15.7,delivered,none,
FL-US-39021,ORD-US-39021,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-06-14T20:18:00,2025-06-14T20:27:00,2.7,0.89,standard,55,9.0,29.3,14.5,17.9,delivered,none,
FL-US-39022,ORD-US-39022,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-06-14T11:38:00,2025-06-14T11:50:06,6.8,1.21,priority,35,12.1,42.7,10.9,16.0,delivered,none,
FL-US-39023,ORD-US-39023,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-06-14T10:30:00,2025-06-14T10:41:42,8.9,1.32,time_sensitive,25,11.7,49.2,9.9,15.6,delivered,none,
FL-US-39024,ORD-US-39024,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T15:13:00,2025-06-14T15:21:00,2.7,1.61,standard,55,8.0,33.0,16.9,17.9,delivered,none,
FL-US-39025,ORD-US-39025,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,North Hills,2025-06-14T16:52:00,2025-06-14T17:02:48,6.8,0.5,standard,55,10.8,41.5,14.3,15.6,delivered,none,
FL-US-39026,ORD-US-39026,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-06-14T19:43:00,2025-06-14T19:55:06,8.9,0.52,standard,55,12.1,50.5,17.5,13.6,delivered,none,
FL-US-39027,ORD-US-39027,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Maplewood,2025-06-14T16:49:00,2025-06-14T16:58:06,2.7,1.27,standard,55,9.1,30.1,14.3,15.6,delivered,none,
FL-US-39028,ORD-US-39028,ZIP-US-004,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-14T17:13:00,2025-06-14T17:23:06,8.9,0.32,time_sensitive,25,10.1,43.8,15.1,15.7,delivered,none,
FL-US-39029,ORD-US-39029,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-06-14T08:18:00,2025-06-14T08:29:48,6.8,0.54,standard,55,11.8,41.5,7.4,16.7,delivered,none,
FL-US-39030,ORD-US-39030,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Maplewood,2025-06-14T13:00:00,2025-06-14T13:08:24,2.7,1.51,priority,35,8.4,30.0,15.3,13.3,delivered,none,
FL-US-39031,ORD-US-39031,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,North Hills,2025-06-14T12:38:00,2025-06-14T12:49:00,6.8,1.19,time_sensitive,25,11.0,43.6,14.7,15.7,delivered,none,
FL-US-39032,ORD-US-39032,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Cedar Park,2025-06-14T09:52:00,2025-06-14T10:01:12,4.4,0.31,priority,35,9.2,33.6,11.9,17.2,delivered,none,
FL-US-39033,ORD-US-39033,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T10:42:00,2025-06-14T10:52:12,2.7,1.0,time_sensitive,25,10.2,26.3,9.9,15.6,delivered,none,
FL-US-39034,ORD-US-39034,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Brookfield,2025-06-14T16:45:00,2025-06-14T16:57:36,8.9,0.53,standard,55,12.6,43.7,14.3,15.6,delivered,none,
FL-US-39035,ORD-US-39035,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-06-14T20:48:00,2025-06-14T21:00:06,6.8,0.52,priority,35,12.1,35.3,14.5,17.9,delivered,none,
FL-US-39036,ORD-US-39036,ZIP-US-003,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T13:22:00,2025-06-14T13:32:36,2.7,0.2,standard,55,10.6,27.6,15.3,13.3,delivered,none,
FL-US-39037,ORD-US-39037,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-06-14T16:27:00,2025-06-14T16:40:36,8.9,0.99,standard,55,13.6,48.7,14.3,15.6,delivered,none,
FL-US-39038,ORD-US-39038,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T08:52:00,2025-06-14T09:01:18,2.7,0.67,standard,55,9.3,30.2,7.4,16.7,delivered,none,
FL-US-39039,ORD-US-39039,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T10:17:00,2025-06-14T10:25:54,2.7,0.49,standard,55,8.9,26.5,9.9,15.6,delivered,none,
FL-US-39040,ORD-US-39040,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-06-14T18:24:00,2025-06-14T18:37:06,6.8,0.3,priority,35,13.1,40.6,15.9,17.3,delivered,none,
FL-US-39041,ORD-US-39041,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-001,Green Basket Market,grocery,Brookfield,2025-06-14T14:52:00,2025-06-14T15:03:30,8.9,0.31,priority,35,11.5,46.7,12.6,16.5,delivered,none,
FL-US-39042,ORD-US-39042,ZIP-US-005,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-06-14T18:28:00,2025-06-14T18:38:18,4.4,1.4,standard,55,10.3,38.4,15.9,17.3,delivered,none,
FL-US-39043,ORD-US-39043,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,North Hills,2025-06-14T16:53:00,2025-06-14T17:04:54,6.8,0.34,standard,55,11.9,40.6,14.3,15.6,delivered,none,
FL-US-39044,ORD-US-39044,ZIP-US-007,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Maplewood,2025-06-14T11:14:00,2025-06-14T11:23:24,2.7,0.49,standard,55,9.4,26.8,10.9,16.0,delivered,none,
FL-US-39045,ORD-US-39045,ZIP-US-001,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,Brookfield,2025-06-14T11:57:00,2025-06-14T12:08:36,8.9,1.36,standard,55,11.6,51.2,10.9,16.0,delivered,none,
FL-US-39046,ORD-US-39046,ZIP-US-008,standardized_commercial_delivery_platform,Northside_Fulfillment,M-004,QuickCare Pharmacy,pharmacy,Cedar Park,2025-06-14T13:02:00,2025-06-14T13:11:18,4.4,1.27,standard,55,9.3,39.4,15.3,13.3,delivered,none,
FL-US-39047,ORD-US-39047,ZIP-US-006,standardized_commercial_delivery_platform,Northside_Fulfillment,M-002,Crisp & Co.,prepared_food,North Hills,2025-06-14T14:53:00,2025-06-14T15:03:24,6.8,1.51,standard,55,10.4,45.5,12.6,16.5,delivered,none,
FL-US-39048,ORD-US-39048,ZIP-US-002,standardized_commercial_delivery_platform,Northside_Fulfillment,M-003,Pasta Garden,prepared_food,Brookfield,2025-06-14T13:34:00,2025-06-14T13:43:54,8.9,0.65,standard,55,9.9,50.6,15.3,13.3,delivered,none,
FL-US-39049,ORD-US-39049,ZIP-US-014,standardized_commercial_delivery_platform,Central_Fulfillment,M-007,Home & Handy,retail,Riverside,2025-06-14T17:45:00,2025-06-14T17:55:12,4.1,0.44,standard,55,10.2,32.0,14.5,15.5,delivered,none,
