telemetry_id,flight_id,drone_id,recorded_at,phase,battery_pct,battery_temp_c,cell_voltage_spread_mv,motor_vibration_mm_s,gps_hdop,tether_descent_sec,sensor_status
TEL-39527-recovery,FL-US-39526,ZIP-US-005,2025-06-18T09:11:38,recovery,58.9,30.8,26.8,0.96,0.97,37.8,nominal
TEL-39528-pickup,FL-US-39527,ZIP-US-001,2025-06-18T13:39:00,pickup,100,32.2,18.8,1.06,1.13,37.3,nominal
TEL-39528-outbound,FL-US-39527,ZIP-US-001,2025-06-18T13:43:45,outbound,83.8,29.1,19.1,0.89,0.72,36.9,nominal
TEL-39528-recovery,FL-US-39527,ZIP-US-001,2025-06-18T13:48:01,recovery,69.3,31.1,22.5,0.77,0.78,38.5,nominal
TEL-39529-pickup,FL-US-39528,ZIP-US-004,2025-06-18T10:51:00,pickup,100,32.3,23.3,0.93,1.27,37.9,nominal
TEL-39529-outbound,FL-US-39528,ZIP-US-004,2025-06-18T10:56:33,outbound,80.5,30.7,19.0,0.85,0.89,37.9,nominal
TEL-39529-recovery,FL-US-39528,ZIP-US-004,2025-06-18T11:01:32,recovery,62.9,29.6,18.4,1.01,1.04,37.1,nominal
TEL-39530-pickup,FL-US-39529,ZIP-US-007,2025-06-18T20:26:00,pickup,100,31.5,20.1,1.32,0.76,34.7,nominal
TEL-39530-outbound,FL-US-39529,ZIP-US-007,2025-06-18T20:31:45,outbound,83.5,27.7,23.7,1.05,0.53,37.4,nominal
TEL-39530-recovery,FL-US-39529,ZIP-US-007,2025-06-18T20:36:55,recovery,68.6,29.3,18.0,1.16,0.87,34.0,nominal
TEL-39531-pickup,FL-US-39530,ZIP-US-005,2025-06-18T11:24:00,pickup,100,31.9,24.7,0.87,1.11,36.1,nominal
TEL-39531-outbound,FL-US-39530,ZIP-US-005,2025-06-18T11:30:42,outbound,76.9,31.0,18.7,0.78,1.0,38.0,nominal
TEL-39531-recovery,FL-US-39530,ZIP-US-005,2025-06-18T11:36:43,recovery,56.1,31.5,26.3,0.79,0.54,36.4,nominal
TEL-39532-pickup,FL-US-39531,ZIP-US-011,2025-06-18T18:21:00,pickup,100,31.0,13.5,1.02,1.01,38.3,nominal
TEL-39532-outbound,FL-US-39531,ZIP-US-011,2025-06-18T18:24:42,outbound,84.5,28.7,23.1,1.27,0.95,36.8,nominal
TEL-39532-recovery,FL-US-39531,ZIP-US-011,2025-06-18T18:28:01,recovery,70.5,29.5,17.0,0.67,1.01,36.9,nominal
TEL-39533-pickup,FL-US-39532,ZIP-US-013,2025-06-18T08:55:00,pickup,100,31.4,21.6,1.01,0.71,37.6,nominal
TEL-39533-outbound,FL-US-39532,ZIP-US-013,2025-06-18T09:00:15,outbound,80.9,31.2,16.5,0.78,0.74,38.1,nominal
TEL-39533-recovery,FL-US-39532,ZIP-US-013,2025-06-18T09:04:58,recovery,63.7,30.7,17.9,1.07,0.5,38.7,nominal
TEL-39534-pickup,FL-US-39533,ZIP-US-016,2025-06-18T19:37:00,pickup,100,29.8,22.0,0.88,1.22,37.3,nominal
TEL-39534-outbound,FL-US-39533,ZIP-US-016,2025-06-18T19:42:09,outbound,84.8,29.9,16.9,1.07,0.59,36.2,nominal
TEL-39534-recovery,FL-US-39533,ZIP-US-016,2025-06-18T19:46:47,recovery,71.1,29.2,23.2,0.93,0.73,36.0,nominal
TEL-39535-pickup,FL-US-39534,ZIP-US-009,2025-06-18T10:09:00,pickup,100,30.7,17.8,0.96,0.73,36.5,nominal
TEL-39535-outbound,FL-US-39534,ZIP-US-009,2025-06-18T10:13:36,outbound,81.3,30.7,19.9,0.97,0.97,37.1,nominal
TEL-39535-recovery,FL-US-39534,ZIP-US-009,2025-06-18T10:17:44,recovery,64.5,32.3,12.6,0.88,0.97,37.1,nominal
TEL-39536-pickup,FL-US-39535,ZIP-US-012,2025-06-18T14:24:00,pickup,100,30.0,19.3,0.8,0.72,35.9,nominal
TEL-39536-outbound,FL-US-39535,ZIP-US-012,2025-06-18T14:29:42,outbound,76.0,31.3,27.4,1.42,0.69,37.9,nominal
TEL-39536-recovery,FL-US-39535,ZIP-US-012,2025-06-18T14:34:49,recovery,54.3,32.7,19.2,1.18,1.12,37.5,nominal
TEL-39537-pickup,FL-US-39536,ZIP-US-014,2025-06-18T14:19:00,pickup,100,28.0,17.3,0.97,0.6,37.0,nominal
TEL-39537-outbound,FL-US-39536,ZIP-US-014,2025-06-18T14:23:39,outbound,87.3,29.3,11.3,0.95,0.86,37.2,nominal
TEL-39537-recovery,FL-US-39536,ZIP-US-014,2025-06-18T14:27:50,recovery,75.9,29.8,18.8,1.08,0.83,38.7,nominal
TEL-39538-pickup,FL-US-39537,ZIP-US-014,2025-06-18T15:50:00,pickup,100,30.2,22.8,0.93,0.62,35.8,nominal
TEL-39538-outbound,FL-US-39537,ZIP-US-014,2025-06-18T15:56:30,outbound,75.0,30.6,18.9,1.14,0.53,35.8,nominal
TEL-39538-recovery,FL-US-39537,ZIP-US-014,2025-06-18T16:02:21,recovery,52.6,32.5,11.8,0.85,1.12,37.4,nominal
TEL-39539-pickup,FL-US-39538,ZIP-US-011,2025-06-18T17:27:00,pickup,100,32.2,26.6,1.1,0.74,38.0,nominal
TEL-39539-outbound,FL-US-39538,ZIP-US-011,2025-06-18T17:32:48,outbound,81.2,30.1,22.4,0.9,0.63,36.3,nominal
TEL-39539-recovery,FL-US-39538,ZIP-US-011,2025-06-18T17:38:01,recovery,64.4,31.8,17.8,0.94,0.81,39.1,nominal
TEL-39540-pickup,FL-US-39539,ZIP-US-011,2025-06-18T17:03:00,pickup,100,31.3,20.9,1.24,0.78,38.5,nominal
TEL-39540-outbound,FL-US-39539,ZIP-US-011,2025-06-18T17:07:51,outbound,84.7,30.4,21.0,1.05,1.1,36.8,nominal
TEL-39540-recovery,FL-US-39539,ZIP-US-011,2025-06-18T17:12:12,recovery,70.9,30.6,19.9,1.1,0.83,36.3,nominal
TEL-39541-pickup,FL-US-39540,ZIP-US-011,2025-06-18T15:31:00,pickup,100,30.4,19.5,0.7,0.8,37.7,nominal
TEL-39541-outbound,FL-US-39540,ZIP-US-011,2025-06-18T15:36:00,outbound,85.0,30.6,20.5,0.86,0.7,37.0,nominal
TEL-39541-recovery,FL-US-39540,ZIP-US-011,2025-06-18T15:40:30,recovery,71.4,28.9,25.3,0.93,1.14,36.5,nominal
TEL-39542-pickup,FL-US-39541,ZIP-US-013,2025-06-18T19:15:00,pickup,100,31.9,15.8,1.11,0.58,37.7,nominal
TEL-39542-outbound,FL-US-39541,ZIP-US-013,2025-06-18T19:21:21,outbound,73.7,33.5,23.3,1.13,0.8,35.8,nominal
TEL-39542-recovery,FL-US-39541,ZIP-US-013,2025-06-18T19:27:03,recovery,49.9,32.5,21.5,0.99,1.21,38.0,nominal
TEL-39543-pickup,FL-US-39542,ZIP-US-011,2025-06-18T15:05:00,pickup,100,30.5,18.8,1.06,0.9,37.8,nominal
TEL-39543-outbound,FL-US-39542,ZIP-US-011,2025-06-18T15:09:42,outbound,83.0,30.8,19.8,1.08,0.6,38.1,nominal
TEL-39543-recovery,FL-US-39542,ZIP-US-011,2025-06-18T15:13:55,recovery,67.6,30.3,20.7,1.13,0.93,38.0,nominal
TEL-39544-pickup,FL-US-39543,ZIP-US-012,2025-06-18T08:27:00,pickup,100,29.7,19.7,1.07,1.12,37.2,nominal
TEL-39544-outbound,FL-US-39543,ZIP-US-012,2025-06-18T08:33:03,outbound,77.7,30.9,21.7,1.23,0.88,37.6,nominal
TEL-39544-recovery,FL-US-39543,ZIP-US-012,2025-06-18T08:38:29,recovery,57.6,30.9,19.7,0.82,0.91,36.5,nominal
TEL-39545-pickup,FL-US-39544,ZIP-US-014,2025-06-18T20:30:00,pickup,100,29.8,19.2,1.12,0.62,38.4,nominal
TEL-39545-outbound,FL-US-39544,ZIP-US-014,2025-06-18T20:34:45,outbound,85.1,30.7,27.8,0.88,0.96,35.2,nominal
TEL-39545-recovery,FL-US-39544,ZIP-US-014,2025-06-18T20:39:01,recovery,71.7,29.0,20.6,1.07,0.91,38.7,nominal
TEL-39546-pickup,FL-US-39545,ZIP-US-009,2025-06-18T10:39:00,pickup,100,31.4,17.0,1.15,0.66,37.3,nominal
TEL-39546-outbound,FL-US-39545,ZIP-US-009,2025-06-18T10:45:30,outbound,73.6,33.5,24.4,0.93,1.59,37.4,nominal
TEL-39546-recovery,FL-US-39545,ZIP-US-009,2025-06-18T10:51:21,recovery,49.8,33.1,25.1,1.17,0.8,35.5,nominal
TEL-39547-pickup,FL-US-39546,ZIP-US-010,2025-06-18T12:18:00,pickup,100,31.7,17.8,1.15,1.07,36.9,nominal
TEL-39547-outbound,FL-US-39546,ZIP-US-010,2025-06-18T12:23:33,outbound,75.0,32.3,19.6,0.87,0.72,36.4,nominal
TEL-39547-recovery,FL-US-39546,ZIP-US-010,2025-06-18T12:28:32,recovery,52.5,32.8,35.1,0.72,0.88,38.1,nominal
TEL-39548-pickup,FL-US-39547,ZIP-US-015,2025-06-18T19:03:00,pickup,100,32.4,20.0,0.86,0.78,35.8,nominal
TEL-39548-outbound,FL-US-39547,ZIP-US-015,2025-06-18T19:08:57,outbound,79.5,30.8,20.8,1.0,0.64,35.3,nominal
TEL-39548-recovery,FL-US-39547,ZIP-US-015,2025-06-18T19:14:18,recovery,61.0,31.0,15.1,1.28,0.93,36.3,nominal
TEL-39549-pickup,FL-US-39548,ZIP-US-013,2025-06-18T18:48:00,pickup,100,33.2,19.3,1.23,1.04,36.4,nominal
TEL-39549-outbound,FL-US-39548,ZIP-US-013,2025-06-18T18:53:27,outbound,82.0,28.6,22.8,0.94,0.85,36.5,nominal
TEL-39549-recovery,FL-US-39548,ZIP-US-013,2025-06-18T18:58:21,recovery,65.7,29.8,26.3,0.88,0.65,37.1,nominal
TEL-39550-pickup,FL-US-39549,ZIP-US-015,2025-06-18T11:09:00,pickup,100,29.5,24.7,1.06,0.71,35.1,nominal
TEL-39550-outbound,FL-US-39549,ZIP-US-015,2025-06-18T11:12:15,outbound,87.7,29.3,14.5,1.03,0.84,37.0,nominal
TEL-39550-recovery,FL-US-39549,ZIP-US-015,2025-06-18T11:15:10,recovery,76.6,29.3,18.1,0.88,0.5,36.7,nominal
TEL-39551-pickup,FL-US-39550,ZIP-US-015,2025-06-18T21:14:00,pickup,100,32.0,22.4,1.11,0.68,35.9,nominal
TEL-39551-outbound,FL-US-39550,ZIP-US-015,2025-06-18T21:19:12,outbound,78.0,30.0,23.6,1.05,1.22,37.7,nominal
TEL-39551-recovery,FL-US-39550,ZIP-US-015,2025-06-18T21:23:52,recovery,58.2,30.9,19.1,0.97,0.85,38.4,nominal
TEL-39552-pickup,FL-US-39551,ZIP-US-009,2025-06-18T15:17:00,pickup,100,31.6,25.4,0.97,0.99,38.5,nominal
TEL-39552-outbound,FL-US-39551,ZIP-US-009,2025-06-18T15:21:48,outbound,82.0,30.4,15.4,0.92,0.8,37.8,nominal
TEL-39552-recovery,FL-US-39551,ZIP-US-009,2025-06-18T15:26:07,recovery,65.9,31.3,26.1,1.37,0.5,35.9,nominal
TEL-39553-pickup,FL-US-39552,ZIP-US-013,2025-06-18T17:47:00,pickup,100,31.7,16.1,1.42,0.7,36.5,nominal
TEL-39553-outbound,FL-US-39552,ZIP-US-013,2025-06-18T17:50:39,outbound,86.9,29.5,21.7,0.87,0.83,35.8,nominal
TEL-39553-recovery,FL-US-39552,ZIP-US-013,2025-06-18T17:53:56,recovery,75.1,29.4,15.9,1.13,0.94,38.8,nominal
TEL-39554-pickup,FL-US-39553,ZIP-US-010,2025-06-18T15:27:00,pickup,100,32.2,18.3,0.87,1.04,36.7,nominal
TEL-39554-outbound,FL-US-39553,ZIP-US-010,2025-06-18T15:33:54,outbound,75.4,33.4,17.3,1.08,0.5,37.4,nominal
TEL-39554-recovery,FL-US-39553,ZIP-US-010,2025-06-18T15:40:06,recovery,53.3,31.7,26.7,0.7,0.69,36.2,nominal
TEL-39555-pickup,FL-US-39554,ZIP-US-012,2025-06-18T08:26:00,pickup,100,29.0,11.9,1.29,0.85,37.5,nominal
TEL-39555-outbound,FL-US-39554,ZIP-US-012,2025-06-18T08:29:48,outbound,86.0,29.1,14.1,1.09,0.65,36.9,nominal
TEL-39555-recovery,FL-US-39554,ZIP-US-012,2025-06-18T08:33:13,recovery,73.5,29.2,16.0,1.06,0.68,35.7,nominal
TEL-39556-pickup,FL-US-39555,ZIP-US-014,2025-06-18T09:12:00,pickup,100,28.9,22.5,1.06,0.82,36.4,nominal
TEL-39556-outbound,FL-US-39555,ZIP-US-014,2025-06-18T09:17:12,outbound,86.1,31.7,23.6,0.92,0.91,35.6,nominal
TEL-39556-recovery,FL-US-39555,ZIP-US-014,2025-06-18T09:21:52,recovery,73.7,28.3,18.3,1.02,1.08,35.7,nominal
TEL-39557-pickup,FL-US-39556,ZIP-US-014,2025-06-18T19:57:00,pickup,100,28.1,21.2,1.08,0.91,38.4,nominal
TEL-39557-outbound,FL-US-39556,ZIP-US-014,2025-06-18T20:02:03,outbound,82.0,30.5,18.2,0.83,0.9,36.0,nominal
TEL-39557-recovery,FL-US-39556,ZIP-US-014,2025-06-18T20:06:35,recovery,65.8,29.7,16.5,1.07,1.18,36.9,nominal
TEL-39558-pickup,FL-US-39557,ZIP-US-013,2025-06-18T17:20:00,pickup,100,30.3,23.7,1.13,0.82,37.8,nominal
TEL-39558-outbound,FL-US-39557,ZIP-US-013,2025-06-18T17:25:12,outbound,83.9,31.4,24.8,0.89,0.99,37.4,nominal
TEL-39558-recovery,FL-US-39557,ZIP-US-013,2025-06-18T17:29:52,recovery,69.4,29.8,19.0,1.21,0.75,37.5,nominal
TEL-39559-pickup,FL-US-39558,ZIP-US-010,2025-06-18T14:01:00,pickup,100,30.4,23.2,1.18,0.68,37.4,nominal
TEL-39559-outbound,FL-US-39558,ZIP-US-010,2025-06-18T14:04:48,outbound,82.9,31.6,21.3,0.95,0.81,36.0,nominal
TEL-39559-recovery,FL-US-39558,ZIP-US-010,2025-06-18T14:08:13,recovery,67.6,30.3,22.3,0.84,0.5,38.2,nominal
TEL-39560-pickup,FL-US-39559,ZIP-US-015,2025-06-18T15:16:00,pickup,100,30.7,15.7,0.76,0.83,37.3,nominal
TEL-39560-outbound,FL-US-39559,ZIP-US-015,2025-06-18T15:22:27,outbound,75.2,30.8,21.8,0.76,1.01,37.8,nominal
TEL-39560-recovery,FL-US-39559,ZIP-US-015,2025-06-18T15:28:15,recovery,52.9,31.2,23.2,1.09,0.72,37.7,nominal
TEL-39561-pickup,FL-US-39560,ZIP-US-009,2025-06-18T18:58:00,pickup,100,31.8,23.4,0.99,1.05,34.4,nominal
TEL-39561-outbound,FL-US-39560,ZIP-US-009,2025-06-18T19:04:06,outbound,81.4,30.8,24.0,1.02,0.76,38.1,nominal
TEL-39561-recovery,FL-US-39560,ZIP-US-009,2025-06-18T19:09:35,recovery,64.7,32.2,22.8,1.17,0.92,37.8,nominal
TEL-39562-pickup,FL-US-39561,ZIP-US-014,2025-06-18T11:57:00,pickup,100,30.3,20.1,1.08,0.77,39.6,nominal
TEL-39562-outbound,FL-US-39561,ZIP-US-014,2025-06-18T12:00:42,outbound,85.5,30.0,19.2,0.83,1.04,37.3,nominal
TEL-39562-recovery,FL-US-39561,ZIP-US-014,2025-06-18T12:04:01,recovery,72.5,31.7,23.4,0.87,0.5,36.9,nominal
TEL-39563-pickup,FL-US-39562,ZIP-US-014,2025-06-18T16:50:00,pickup,100,32.0,23.4,0.97,1.05,36.9,nominal
TEL-39563-outbound,FL-US-39562,ZIP-US-014,2025-06-18T16:55:18,outbound,78.3,31.2,20.1,1.25,1.0,37.6,nominal
TEL-39563-recovery,FL-US-39562,ZIP-US-014,2025-06-18T17:00:04,recovery,58.7,31.2,17.7,0.93,1.06,36.9,nominal
TEL-39564-pickup,FL-US-39563,ZIP-US-016,2025-06-18T09:11:00,pickup,100,29.8,19.9,0.76,0.87,37.4,nominal
TEL-39564-outbound,FL-US-39563,ZIP-US-016,2025-06-18T09:16:15,outbound,82.3,30.5,17.4,1.18,0.68,36.9,nominal
TEL-39564-recovery,FL-US-39563,ZIP-US-016,2025-06-18T09:20:58,recovery,66.3,27.7,17.7,1.35,0.72,38.2,nominal
TEL-39565-pickup,FL-US-39564,ZIP-US-013,2025-06-18T10:21:00,pickup,100,29.9,23.0,1.0,0.58,37.4,nominal
TEL-39565-outbound,FL-US-39564,ZIP-US-013,2025-06-18T10:25:33,outbound,82.6,31.2,22.6,1.15,0.67,37.3,nominal
TEL-39565-recovery,FL-US-39564,ZIP-US-013,2025-06-18T10:29:38,recovery,67.0,31.2,22.5,1.02,0.92,37.5,nominal
TEL-39566-pickup,FL-US-39565,ZIP-US-009,2025-06-18T09:37:00,pickup,100,28.2,20.4,1.14,0.65,37.2,nominal
TEL-39566-outbound,FL-US-39565,ZIP-US-009,2025-06-18T09:40:48,outbound,85.4,30.6,15.6,0.88,0.65,36.4,nominal
TEL-39566-recovery,FL-US-39565,ZIP-US-009,2025-06-18T09:44:13,recovery,72.3,29.7,20.1,1.04,0.98,38.5,nominal
TEL-39567-pickup,FL-US-39566,ZIP-US-010,2025-06-18T18:18:00,pickup,100,30.9,12.5,0.86,0.81,35.1,nominal
TEL-39567-outbound,FL-US-39566,ZIP-US-010,2025-06-18T18:22:06,outbound,85.6,30.7,20.7,0.93,0.64,36.5,nominal
TEL-39567-recovery,FL-US-39566,ZIP-US-010,2025-06-18T18:25:47,recovery,72.7,28.9,26.3,1.07,0.76,37.4,nominal
TEL-39568-pickup,FL-US-39567,ZIP-US-015,2025-06-18T11:35:00,pickup,100,31.4,21.1,1.21,1.18,36.8,nominal
TEL-39568-outbound,FL-US-39567,ZIP-US-015,2025-06-18T11:40:15,outbound,76.7,31.8,27.0,1.22,1.01,35.8,nominal
TEL-39568-recovery,FL-US-39567,ZIP-US-015,2025-06-18T11:44:58,recovery,55.8,33.0,21.5,1.03,0.73,36.6,nominal
TEL-39569-pickup,FL-US-39568,ZIP-US-010,2025-06-18T13:20:00,pickup,100,31.9,19.8,0.96,0.99,35.2,nominal
TEL-39569-outbound,FL-US-39568,ZIP-US-010,2025-06-18T13:26:06,outbound,73.4,34.8,22.0,1.13,0.52,36.2,nominal
TEL-39569-recovery,FL-US-39568,ZIP-US-010,2025-06-18T13:31:35,recovery,49.5,30.9,22.6,1.16,0.92,36.8,nominal
TEL-39570-pickup,FL-US-39569,ZIP-US-012,2025-06-18T14:50:00,pickup,100,31.5,19.0,1.12,0.61,38.1,nominal
TEL-39570-outbound,FL-US-39569,ZIP-US-012,2025-06-18T14:54:39,outbound,78.0,32.2,25.5,0.91,0.88,39.0,nominal
TEL-39570-recovery,FL-US-39569,ZIP-US-012,2025-06-18T14:58:50,recovery,58.2,32.7,21.3,1.21,0.71,37.3,nominal
TEL-39571-pickup,FL-US-39570,ZIP-US-009,2025-06-18T18:40:00,pickup,100,31.5,20.1,0.86,0.91,37.5,nominal
TEL-39571-outbound,FL-US-39570,ZIP-US-009,2025-06-18T18:44:51,outbound,78.9,32.1,20.0,1.27,0.56,37.9,nominal
TEL-39571-recovery,FL-US-39570,ZIP-US-009,2025-06-18T18:49:12,recovery,59.8,31.4,16.1,0.76,0.91,36.2,nominal
TEL-39572-pickup,FL-US-39571,ZIP-US-023,2025-06-18T20:18:00,pickup,100,31.9,22.7,1.1,0.6,37.4,nominal
TEL-39572-outbound,FL-US-39571,ZIP-US-023,2025-06-18T20:25:12,outbound,73.0,32.8,23.3,1.22,0.89,35.8,nominal
TEL-39572-recovery,FL-US-39571,ZIP-US-023,2025-06-18T20:31:40,recovery,48.6,30.2,14.8,1.02,0.7,36.8,nominal
TEL-39573-pickup,FL-US-39572,ZIP-US-022,2025-06-18T17:58:00,pickup,100,33.4,16.7,0.81,0.76,40.7,nominal
TEL-39573-outbound,FL-US-39572,ZIP-US-022,2025-06-18T18:03:57,outbound,77.8,31.1,20.6,0.88,0.75,37.2,nominal
TEL-39573-recovery,FL-US-39572,ZIP-US-022,2025-06-18T18:09:18,recovery,57.9,32.9,25.7,1.0,0.63,36.3,nominal
TEL-39574-pickup,FL-US-39573,ZIP-US-019,2025-06-18T20:06:00,pickup,100,29.8,15.3,1.18,0.7,38.0,nominal
TEL-39574-outbound,FL-US-39573,ZIP-US-019,2025-06-18T20:10:21,outbound,85.2,30.1,25.8,1.05,0.73,35.3,nominal
TEL-39574-recovery,FL-US-39573,ZIP-US-019,2025-06-18T20:14:15,recovery,72.0,30.5,18.8,0.98,0.76,37.3,nominal
TEL-39575-pickup,FL-US-39574,ZIP-US-021,2025-06-18T08:18:00,pickup,100,31.9,17.2,0.92,0.77,38.0,nominal
TEL-39575-outbound,FL-US-39574,ZIP-US-021,2025-06-18T08:22:39,outbound,83.2,29.7,14.6,0.94,0.78,36.6,nominal
TEL-39575-recovery,FL-US-39574,ZIP-US-021,2025-06-18T08:26:50,recovery,68.0,32.0,22.0,1.01,0.79,36.8,nominal
TEL-39576-pickup,FL-US-39575,ZIP-US-023,2025-06-18T17:02:00,pickup,100,29.4,15.8,1.1,0.93,37.3,nominal
TEL-39576-outbound,FL-US-39575,ZIP-US-023,2025-06-18T17:07:15,outbound,87.2,30.0,11.5,1.07,0.94,36.9,nominal
TEL-39576-recovery,FL-US-39575,ZIP-US-023,2025-06-18T17:11:58,recovery,75.7,30.2,24.1,1.13,0.71,38.0,nominal
TEL-39577-pickup,FL-US-39576,ZIP-US-023,2025-06-18T08:13:00,pickup,100,30.0,21.4,1.14,0.7,38.1,nominal
TEL-39577-outbound,FL-US-39576,ZIP-US-023,2025-06-18T08:17:48,outbound,82.0,30.9,22.5,0.76,0.76,37.7,nominal
TEL-39577-recovery,FL-US-39576,ZIP-US-023,2025-06-18T08:22:07,recovery,65.8,28.9,12.5,1.01,0.8,35.1,nominal
TEL-39578-pickup,FL-US-39577,ZIP-US-022,2025-06-18T16:16:00,pickup,100,32.5,13.8,1.07,0.69,38.6,nominal
TEL-39578-outbound,FL-US-39577,ZIP-US-022,2025-06-18T16:20:15,outbound,82.6,30.0,14.8,1.13,0.85,37.7,nominal
TEL-39578-recovery,FL-US-39577,ZIP-US-022,2025-06-18T16:24:04,recovery,66.9,29.8,27.9,1.24,1.07,36.2,nominal
TEL-39579-pickup,FL-US-39578,ZIP-US-020,2025-06-18T11:17:00,pickup,100,30.3,16.4,0.97,0.75,36.8,nominal
TEL-39579-outbound,FL-US-39578,ZIP-US-020,2025-06-18T11:23:00,outbound,79.5,30.2,15.4,0.81,0.99,37.8,nominal
TEL-39579-recovery,FL-US-39578,ZIP-US-020,2025-06-18T11:28:24,recovery,61.1,31.1,19.1,0.98,1.19,36.0,nominal
TEL-39580-pickup,FL-US-39579,ZIP-US-018,2025-06-18T11:24:00,pickup,100,32.8,21.1,0.78,0.58,38.7,nominal
TEL-39580-outbound,FL-US-39579,ZIP-US-018,2025-06-18T11:28:54,outbound,76.8,31.9,17.1,1.15,0.64,35.8,nominal
TEL-39580-recovery,FL-US-39579,ZIP-US-018,2025-06-18T11:33:18,recovery,56.0,30.9,23.4,0.82,1.0,38.5,nominal
TEL-39581-pickup,FL-US-39580,ZIP-US-024,2025-06-18T21:02:00,pickup,100,29.9,26.1,1.15,0.84,37.4,nominal
TEL-39581-outbound,FL-US-39580,ZIP-US-024,2025-06-18T21:08:15,outbound,75.4,29.9,17.8,1.07,0.91,35.3,nominal
TEL-39581-recovery,FL-US-39580,ZIP-US-024,2025-06-18T21:13:52,recovery,53.3,32.4,18.4,0.7,1.04,36.5,nominal
TEL-39582-pickup,FL-US-39581,ZIP-US-020,2025-06-18T11:01:00,pickup,100,31.8,21.9,0.96,0.8,35.4,nominal
TEL-39582-outbound,FL-US-39581,ZIP-US-020,2025-06-18T11:05:42,outbound,82.8,30.3,23.7,0.88,0.65,39.2,nominal
TEL-39582-recovery,FL-US-39581,ZIP-US-020,2025-06-18T11:09:55,recovery,67.3,30.9,12.4,1.1,1.37,37.1,nominal
TEL-39583-pickup,FL-US-39582,ZIP-US-022,2025-06-18T09:14:00,pickup,100,32.5,20.3,0.84,0.75,36.4,nominal
TEL-39583-outbound,FL-US-39582,ZIP-US-022,2025-06-18T09:19:00,outbound,82.0,30.8,19.1,0.99,0.72,37.9,nominal
TEL-39583-recovery,FL-US-39582,ZIP-US-022,2025-06-18T09:23:30,recovery,65.7,30.6,19.4,1.17,1.23,36.5,nominal
TEL-39584-pickup,FL-US-39583,ZIP-US-021,2025-06-18T15:43:00,pickup,100,31.8,15.3,0.98,1.07,37.8,nominal
TEL-39584-outbound,FL-US-39583,ZIP-US-021,2025-06-18T15:48:51,outbound,78.5,32.4,27.4,0.94,0.74,37.4,nominal
TEL-39584-recovery,FL-US-39583,ZIP-US-021,2025-06-18T15:54:06,recovery,59.1,31.4,19.8,0.76,1.21,38.2,nominal
TEL-39585-pickup,FL-US-39584,ZIP-US-024,2025-06-18T19:53:00,pickup,100,30.4,18.6,0.83,0.71,38.0,nominal
TEL-39585-outbound,FL-US-39584,ZIP-US-024,2025-06-18T19:59:06,outbound,80.1,29.1,17.8,0.98,0.5,37.2,nominal
TEL-39585-recovery,FL-US-39584,ZIP-US-024,2025-06-18T20:04:35,recovery,62.2,30.5,19.2,0.99,0.68,35.4,nominal
TEL-39586-pickup,FL-US-39585,ZIP-US-019,2025-06-18T13:50:00,pickup,100,30.2,21.3,0.96,0.93,37.9,nominal
TEL-39586-outbound,FL-US-39585,ZIP-US-019,2025-06-18T13:55:00,outbound,80.0,32.1,23.3,1.23,0.6,37.3,nominal
TEL-39586-recovery,FL-US-39585,ZIP-US-019,2025-06-18T13:59:30,recovery,62.1,30.3,21.6,0.95,0.92,37.7,nominal
TEL-39587-pickup,FL-US-39586,ZIP-US-024,2025-06-18T08:27:00,pickup,100,31.1,23.6,1.29,0.5,35.9,nominal
TEL-39587-outbound,FL-US-39586,ZIP-US-024,2025-06-18T08:32:18,outbound,86.0,30.1,25.7,1.18,0.67,37.5,nominal
TEL-39587-recovery,FL-US-39586,ZIP-US-024,2025-06-18T08:37:04,recovery,73.4,29.1,25.5,0.88,0.7,37.8,nominal
TEL-39588-pickup,FL-US-39587,ZIP-US-023,2025-06-18T13:35:00,pickup,100,31.5,30.5,0.97,0.73,37.6,nominal
TEL-39588-outbound,FL-US-39587,ZIP-US-023,2025-06-18T13:40:33,outbound,72.1,32.3,17.7,1.06,0.78,35.9,nominal
TEL-39588-recovery,FL-US-39587,ZIP-US-023,2025-06-18T13:45:32,recovery,47.0,34.0,19.8,1.34,0.74,37.1,nominal
TEL-39589-pickup,FL-US-39588,ZIP-US-022,2025-06-18T08:39:00,pickup,100,32.2,14.6,1.03,0.8,36.0,nominal
TEL-39589-outbound,FL-US-39588,ZIP-US-022,2025-06-18T08:44:36,outbound,78.7,31.3,15.2,0.96,0.57,35.7,nominal
TEL-39589-recovery,FL-US-39588,ZIP-US-022,2025-06-18T08:49:38,recovery,59.6,30.1,30.3,1.06,0.75,37.3,nominal
TEL-39590-pickup,FL-US-39589,ZIP-US-024,2025-06-18T09:23:00,pickup,100,32.6,19.6,0.97,0.71,36.1,nominal
TEL-39590-outbound,FL-US-39589,ZIP-US-024,2025-06-18T09:30:03,outbound,74.6,31.8,22.6,1.09,0.88,37.9,nominal
TEL-39590-recovery,FL-US-39589,ZIP-US-024,2025-06-18T09:36:23,recovery,51.7,32.2,25.9,0.88,0.76,37.0,nominal
TEL-39591-pickup,FL-US-39590,ZIP-US-022,2025-06-18T10:29:00,pickup,100,33.0,26.1,0.98,0.52,37.2,nominal
TEL-39591-outbound,FL-US-39590,ZIP-US-022,2025-06-18T10:35:21,outbound,74.0,32.1,12.3,1.09,1.01,36.3,nominal
