snapshot_date,drone_id,home_site,battery_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_vibration_mm_s,tether_descent_baseline_sec,maintenance_status
2025-06-24,ZIP-US-010,Central_Fulfillment,93.3,286,15.8,0.96,38.1,operational
2025-06-24,ZIP-US-011,Central_Fulfillment,98.8,289,17.3,1.15,37.3,operational
2025-06-24,ZIP-US-012,Central_Fulfillment,93.4,292,19.2,0.93,35.6,operational
2025-06-24,ZIP-US-013,Central_Fulfillment,93.6,295,17.0,1.22,37.4,operational
2025-06-24,ZIP-US-014,Central_Fulfillment,93.2,298,23.8,1.08,39.4,operational
2025-06-24,ZIP-US-015,Central_Fulfillment,93.1,301,19.8,1.07,36.2,operational
2025-06-24,ZIP-US-016,Central_Fulfillment,93.1,304,15.9,1.0,38.1,operational
2025-06-24,ZIP-US-017,Eastside_Fulfillment,93.7,307,26.9,0.75,36.0,operational
2025-06-24,ZIP-US-018,Eastside_Fulfillment,93.8,310,21.1,0.93,38.0,operational
2025-06-24,ZIP-US-019,Eastside_Fulfillment,93.2,313,16.0,0.92,36.7,operational
2025-06-24,ZIP-US-020,Eastside_Fulfillment,93.4,316,14.0,0.96,36.6,operational
2025-06-24,ZIP-US-021,Eastside_Fulfillment,93.8,319,19.4,0.73,37.0,operational
2025-06-24,ZIP-US-022,Eastside_Fulfillment,93.7,322,14.3,0.94,35.8,operational
2025-06-24,ZIP-US-023,Eastside_Fulfillment,93.4,325,18.3,1.37,36.0,operational
2025-06-24,ZIP-US-024,Eastside_Fulfillment,93.6,328,16.5,0.97,38.3,operational
2025-06-25,ZIP-US-001,Northside_Fulfillment,93.2,260,20.4,1.18,34.6,operational
2025-06-25,ZIP-US-002,Northside_Fulfillment,93.4,263,24.2,0.91,35.6,operational
2025-06-25,ZIP-US-003,Northside_Fulfillment,93.3,266,23.6,1.01,37.0,operational
2025-06-25,ZIP-US-004,Northside_Fulfillment,93.2,269,15.3,0.91,36.0,operational
2025-06-25,ZIP-US-005,Northside_Fulfillment,94.0,272,16.3,1.21,38.0,operational
2025-06-25,ZIP-US-006,Northside_Fulfillment,93.6,275,25.5,0.96,37.7,operational
2025-06-25,ZIP-US-007,Northside_Fulfillment,93.9,278,22.2,1.07,36.6,operational
2025-06-25,ZIP-US-008,Northside_Fulfillment,92.7,281,14.2,0.93,37.5,operational
2025-06-25,ZIP-US-009,Central_Fulfillment,92.6,284,25.5,0.8,36.5,operational
2025-06-25,ZIP-US-010,Central_Fulfillment,93.0,287,23.4,1.14,36.5,operational
2025-06-25,ZIP-US-011,Central_Fulfillment,98.8,290,19.4,1.08,35.5,operational
2025-06-25,ZIP-US-012,Central_Fulfillment,93.2,293,15.8,1.05,37.4,operational
2025-06-25,ZIP-US-013,Central_Fulfillment,93.3,296,15.1,1.27,37.5,operational
2025-06-25,ZIP-US-014,Central_Fulfillment,93.5,299,21.1,0.9,37.0,operational
2025-06-25,ZIP-US-015,Central_Fulfillment,93.4,302,25.2,1.05,37.6,operational
2025-06-25,ZIP-US-016,Central_Fulfillment,93.7,305,23.9,0.74,36.9,operational
2025-06-25,ZIP-US-017,Eastside_Fulfillment,93.6,308,21.7,0.7,37.0,operational
2025-06-25,ZIP-US-018,Eastside_Fulfillment,93.2,311,19.5,0.9,37.7,operational
2025-06-25,ZIP-US-019,Eastside_Fulfillment,93.5,314,25.9,1.1,37.2,operational
2025-06-25,ZIP-US-020,Eastside_Fulfillment,93.2,317,23.3,0.91,37.0,operational
2025-06-25,ZIP-US-021,Eastside_Fulfillment,93.6,320,16.2,1.12,38.3,operational
2025-06-25,ZIP-US-022,Eastside_Fulfillment,94.1,323,22.6,1.12,35.9,operational
2025-06-25,ZIP-US-023,Eastside_Fulfillment,93.1,326,11.1,0.84,35.5,operational
2025-06-25,ZIP-US-024,Eastside_Fulfillment,93.5,329,23.3,1.21,35.9,operational
2025-06-26,ZIP-US-001,Northside_Fulfillment,93.7,262,13.7,0.93,37.8,operational
2025-06-26,ZIP-US-002,Northside_Fulfillment,93.6,265,21.9,0.78,37.6,operational
2025-06-26,ZIP-US-003,Northside_Fulfillment,93.8,268,25.8,0.88,37.1,operational
2025-06-26,ZIP-US-004,Northside_Fulfillment,93.9,271,16.9,1.12,36.7,operational
2025-06-26,ZIP-US-005,Northside_Fulfillment,93.2,274,14.7,0.97,37.1,operational
2025-06-26,ZIP-US-006,Northside_Fulfillment,92.5,277,21.7,1.19,36.6,operational
2025-06-26,ZIP-US-007,Northside_Fulfillment,93.2,280,26.6,0.82,38.5,operational
2025-06-26,ZIP-US-008,Northside_Fulfillment,93.4,283,15.4,1.16,35.7,operational
2025-06-26,ZIP-US-009,Central_Fulfillment,93.6,286,14.2,0.86,35.6,operational
2025-06-26,ZIP-US-010,Central_Fulfillment,92.6,289,20.6,1.06,37.0,operational
2025-06-26,ZIP-US-011,Central_Fulfillment,98.9,292,17.2,0.99,37.9,operational
2025-06-26,ZIP-US-012,Central_Fulfillment,93.4,295,23.0,1.09,37.2,operational
2025-06-26,ZIP-US-013,Central_Fulfillment,93.2,298,28.4,0.86,36.3,operational
2025-06-26,ZIP-US-014,Central_Fulfillment,93.7,301,25.1,1.03,38.8,operational
2025-06-26,ZIP-US-015,Central_Fulfillment,94.2,304,21.1,0.98,35.3,operational
2025-06-26,ZIP-US-016,Central_Fulfillment,93.6,307,20.8,0.92,36.9,operational
2025-06-26,ZIP-US-017,Eastside_Fulfillment,92.9,310,18.0,0.87,37.3,operational
2025-06-26,ZIP-US-018,Eastside_Fulfillment,93.3,313,22.0,1.2,36.9,operational
2025-06-26,ZIP-US-019,Eastside_Fulfillment,93.7,316,16.9,1.07,36.8,operational
2025-06-26,ZIP-US-020,Eastside_Fulfillment,93.6,319,20.5,0.82,36.5,operational
2025-06-26,ZIP-US-021,Eastside_Fulfillment,94.3,322,20.6,0.96,36.0,operational
2025-06-26,ZIP-US-022,Eastside_Fulfillment,93.5,325,19.9,0.93,37.7,operational
2025-06-26,ZIP-US-023,Eastside_Fulfillment,93.8,328,22.8,1.06,37.0,operational
2025-06-26,ZIP-US-024,Eastside_Fulfillment,92.9,331,27.2,0.92,36.0,operational
2025-06-27,ZIP-US-001,Northside_Fulfillment,93.4,263,20.5,0.95,38.3,operational
2025-06-27,ZIP-US-002,Northside_Fulfillment,93.0,266,19.2,1.33,38.9,operational
2025-06-27,ZIP-US-003,Northside_Fulfillment,93.5,269,22.4,1.01,36.1,operational
2025-06-27,ZIP-US-004,Northside_Fulfillment,93.5,272,24.2,0.97,37.4,operational
2025-06-27,ZIP-US-005,Northside_Fulfillment,93.3,275,24.0,0.88,38.3,operational
2025-06-27,ZIP-US-006,Northside_Fulfillment,93.1,278,10.6,0.86,37.3,operational
2025-06-27,ZIP-US-007,Northside_Fulfillment,93.2,281,23.1,0.66,36.2,operational
2025-06-27,ZIP-US-008,Northside_Fulfillment,93.5,284,25.1,0.94,37.7,operational
2025-06-27,ZIP-US-009,Central_Fulfillment,93.5,287,20.7,0.91,37.4,operational
2025-06-27,ZIP-US-010,Central_Fulfillment,93.7,290,18.3,0.82,38.2,operational
2025-06-27,ZIP-US-011,Central_Fulfillment,98.9,293,19.0,1.18,35.5,operational
2025-06-27,ZIP-US-012,Central_Fulfillment,93.7,296,20.1,1.0,37.6,operational
2025-06-27,ZIP-US-013,Central_Fulfillment,93.2,299,18.4,1.11,37.7,operational
2025-06-27,ZIP-US-014,Central_Fulfillment,93.5,302,19.3,1.22,37.9,operational
2025-06-27,ZIP-US-015,Central_Fulfillment,93.3,305,23.9,1.11,37.3,operational
2025-06-27,ZIP-US-016,Central_Fulfillment,93.2,308,17.5,0.9,36.9,operational
2025-06-27,ZIP-US-017,Eastside_Fulfillment,93.7,311,22.5,1.11,37.2,operational
2025-06-27,ZIP-US-018,Eastside_Fulfillment,93.4,314,20.3,0.83,38.4,operational
2025-06-27,ZIP-US-019,Eastside_Fulfillment,93.3,317,15.8,0.9,36.4,operational
2025-06-27,ZIP-US-020,Eastside_Fulfillment,94.3,320,25.1,1.02,38.4,operational
2025-06-27,ZIP-US-021,Eastside_Fulfillment,93.4,323,25.4,0.91,36.4,operational
2025-06-27,ZIP-US-022,Eastside_Fulfillment,93.3,326,17.5,1.04,35.7,operational
2025-06-27,ZIP-US-023,Eastside_Fulfillment,93.7,329,22.8,1.24,35.2,operational
2025-06-27,ZIP-US-024,Eastside_Fulfillment,93.4,332,15.1,0.72,36.1,operational
2025-06-28,ZIP-US-001,Northside_Fulfillment,93.6,265,21.0,0.94,36.6,operational
2025-06-28,ZIP-US-002,Northside_Fulfillment,93.4,268,21.1,0.93,37.2,operational
2025-06-28,ZIP-US-003,Northside_Fulfillment,93.7,271,23.4,1.13,37.2,operational
2025-06-28,ZIP-US-004,Northside_Fulfillment,93.5,274,22.8,1.07,35.7,operational
2025-06-28,ZIP-US-005,Northside_Fulfillment,93.3,277,27.7,1.15,37.8,operational
2025-06-28,ZIP-US-006,Northside_Fulfillment,93.4,280,15.5,0.74,36.4,operational
2025-06-28,ZIP-US-007,Northside_Fulfillment,93.3,283,23.9,1.06,37.7,operational
2025-06-28,ZIP-US-008,Northside_Fulfillment,93.1,286,18.6,1.1,36.1,operational
2025-06-28,ZIP-US-009,Central_Fulfillment,93.0,289,18.1,1.19,36.0,operational
2025-06-28,ZIP-US-010,Central_Fulfillment,93.1,292,29.6,0.95,36.9,operational
2025-06-28,ZIP-US-011,Central_Fulfillment,98.9,295,19.1,1.0,36.2,operational
2025-06-28,ZIP-US-012,Central_Fulfillment,94.0,298,16.8,0.96,36.6,operational
2025-06-28,ZIP-US-013,Central_Fulfillment,93.1,301,22.2,0.73,37.6,operational
2025-06-28,ZIP-US-014,Central_Fulfillment,93.7,304,17.5,1.18,36.0,operational
2025-06-28,ZIP-US-015,Central_Fulfillment,93.6,307,20.2,0.89,37.8,operational
2025-06-28,ZIP-US-016,Central_Fulfillment,93.5,310,19.3,1.05,35.2,operational
2025-06-28,ZIP-US-017,Eastside_Fulfillment,93.8,313,24.2,0.88,37.1,operational
2025-06-28,ZIP-US-018,Eastside_Fulfillment,94.2,316,21.0,0.88,38.1,operational
2025-06-28,ZIP-US-019,Eastside_Fulfillment,93.4,319,21.3,0.7,35.6,operational
2025-06-28,ZIP-US-020,Eastside_Fulfillment,93.4,322,16.8,1.11,36.4,operational
2025-06-28,ZIP-US-021,Eastside_Fulfillment,93.3,325,19.5,0.95,36.0,operational
2025-06-28,ZIP-US-022,Eastside_Fulfillment,92.6,328,19.3,1.08,37.6,operational
2025-06-28,ZIP-US-023,Eastside_Fulfillment,93.0,331,19.8,1.18,38.3,operational
2025-06-28,ZIP-US-024,Eastside_Fulfillment,92.9,334,20.9,0.98,36.8,operational
2025-06-29,ZIP-US-001,Northside_Fulfillment,93.5,266,18.4,1.04,35.4,operational
2025-06-29,ZIP-US-002,Northside_Fulfillment,93.1,269,26.6,1.01,37.3,operational
2025-06-29,ZIP-US-003,Northside_Fulfillment,93.3,272,18.9,1.06,37.1,operational
2025-06-29,ZIP-US-004,Northside_Fulfillment,93.1,275,21.9,0.75,38.1,operational
2025-06-29,ZIP-US-005,Northside_Fulfillment,93.2,278,15.5,1.12,36.8,operational
2025-06-29,ZIP-US-006,Northside_Fulfillment,93.1,281,23.2,0.96,36.9,operational
2025-06-29,ZIP-US-007,Northside_Fulfillment,93.2,284,25.2,1.14,37.4,operational
2025-06-29,ZIP-US-008,Northside_Fulfillment,93.5,287,18.2,0.94,37.1,operational
2025-06-29,ZIP-US-009,Central_Fulfillment,93.0,290,22.0,1.06,36.2,operational
2025-06-29,ZIP-US-010,Central_Fulfillment,93.2,293,11.4,1.06,37.7,operational
2025-06-29,ZIP-US-011,Central_Fulfillment,98.6,296,19.7,1.09,38.8,operational
2025-06-29,ZIP-US-012,Central_Fulfillment,92.8,299,20.8,0.91,36.8,operational
2025-06-29,ZIP-US-013,Central_Fulfillment,92.8,302,21.5,1.06,36.8,operational
2025-06-29,ZIP-US-014,Central_Fulfillment,93.3,305,18.7,1.16,36.3,operational
2025-06-29,ZIP-US-015,Central_Fulfillment,93.7,308,22.7,0.91,36.9,operational
2025-06-29,ZIP-US-016,Central_Fulfillment,92.9,311,24.9,1.18,37.0,operational
2025-06-29,ZIP-US-017,Eastside_Fulfillment,93.5,314,26.5,0.75,35.9,operational
2025-06-29,ZIP-US-018,Eastside_Fulfillment,93.3,317,13.0,0.88,36.4,operational
2025-06-29,ZIP-US-019,Eastside_Fulfillment,93.9,320,20.8,0.95,36.1,operational
2025-06-29,ZIP-US-020,Eastside_Fulfillment,93.3,323,18.5,0.87,37.5,operational
2025-06-29,ZIP-US-021,Eastside_Fulfillment,92.9,326,13.8,0.75,37.6,operational
2025-06-29,ZIP-US-022,Eastside_Fulfillment,93.7,329,17.7,0.87,37.1,operational
2025-06-29,ZIP-US-023,Eastside_Fulfillment,92.9,332,23.4,1.09,36.0,operational
2025-06-29,ZIP-US-024,Eastside_Fulfillment,93.2,335,21.3,0.71,36.1,operational
