flight_id,drone_id,drone_model,date,launch_time,recovery_time,hub,destination,distance_one_way_km,payload_type,payload_item,payload_weight_kg,urgency,cruise_speed_kph,cruise_altitude_m,flight_duration_min,battery_start_pct,battery_end_pct,battery_consumption_pct,wind_speed_kph,wind_gust_kph,visibility_km,status,anomaly_flag,operator_notes
FL-20309,ZIP-010,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:40:00,2025-03-18T09:33:54,Nest_Beta,Huye_District_Hospital,36.4,supplies,diagnostic_test_kits,0.9,scheduled,101.9,111.8,53.9,96,47.8,48.2,9.1,12.2,15.9,completed,none,
FL-20310,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:50:00,2025-03-18T10:35:30,Nest_Beta,Gisagara_Clinic,29.4,medication,insulin_cold_chain,0.65,urgent,104.6,100.9,45.5,100,55.3,44.7,8.2,11.3,16.0,completed,none,
FL-20311,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:10:00,2025-03-18T18:49:30,Nest_Beta,Gisagara_Clinic,29.4,supplies,diagnostic_test_kits,0.9,scheduled,103.3,114.1,39.5,99,48.8,50.2,15.6,23.7,16.7,completed,none,
FL-20312,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:55:00,2025-03-18T18:59:30,Nest_Beta,Kamonyi_Health_Center,44.6,supplies,diagnostic_test_kits,0.9,scheduled,103.9,100.1,64.5,97,37.2,59.8,11.7,16.7,13.9,completed,none,
FL-20313,ZIP-016,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:00:00,2025-03-18T16:55:54,Nest_Beta,Nyanza_District_Hospital,41.7,blood_product,O_negative_whole_blood,1.35,scheduled,103.0,103.3,55.9,96,36.8,59.2,18.2,27.1,14.5,completed,none,
FL-20314,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:40:00,2025-03-18T15:22:48,Nest_Beta,Gisagara_Clinic,29.4,supplies,diagnostic_test_kits,0.9,scheduled,98.8,110.4,42.8,96,45.5,50.5,16.7,20.5,12.9,completed,none,
FL-20315,ZIP-014,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:20:00,2025-03-18T13:02:00,Nest_Beta,Gisagara_Clinic,29.4,medication,antiretroviral_supply,1.05,routine,100.3,95.4,42.0,97,50.4,46.6,14.7,20.6,16.9,completed,none,
FL-20316,ZIP-011,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:55:00,2025-03-18T15:47:12,Nest_Beta,Huye_District_Hospital,36.4,blood_product,platelets_2_units,1.55,emergency,103.4,106.0,52.2,96,41.2,54.8,16.7,20.5,12.9,completed,none,
FL-20317,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T07:20:00,2025-03-18T08:17:48,Nest_Beta,Nyanza_District_Hospital,41.7,medication,insulin_cold_chain,0.65,urgent,101.0,97.7,57.8,96,36.2,59.8,8.2,14.5,14.8,completed,none,
FL-20318,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T06:00:00,2025-03-18T06:56:06,Nest_Beta,Nyanza_District_Hospital,41.7,medication,antiretroviral_supply,1.05,routine,105.2,96.4,56.1,96,38.5,57.5,2,11.3,13.8,completed,none,
FL-20319,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T13:40:00,2025-03-18T14:30:12,Nest_Beta,Huye_District_Hospital,36.4,medication,insulin_cold_chain,0.65,routine,102.3,96.0,50.2,100,46.4,53.6,15.4,19.4,16.2,completed,none,
FL-20320,ZIP-013,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:35:00,2025-03-18T15:28:24,Nest_Beta,Huye_District_Hospital,36.4,vaccine,routine_vaccines,0.75,routine,102.0,106.7,53.4,98,42.0,56.0,16.7,20.5,12.9,completed,none,
FL-20321,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:35:00,2025-03-18T19:18:12,Nest_Beta,Gisagara_Clinic,29.4,medication,antiretroviral_supply,1.05,routine,100.3,97.5,43.2,96,45.9,50.1,15.6,23.7,16.7,completed,none,
FL-20322,ZIP-014,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:05:00,2025-03-18T19:00:54,Nest_Beta,Nyanza_District_Hospital,41.7,supplies,diagnostic_test_kits,0.9,scheduled,101.4,105.0,55.9,97,37.0,60.0,15.6,23.7,16.7,completed,none,
FL-20323,ZIP-015,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:30:00,2025-03-18T16:23:36,Nest_Beta,Huye_District_Hospital,36.4,blood_product,platelets_2_units,1.55,routine,99.9,101.6,53.6,96,41.4,54.6,16.3,25.2,15.8,completed,none,
FL-20324,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:30:00,2025-03-18T10:27:36,Nest_Beta,Nyanza_District_Hospital,41.7,blood_product,platelets_2_units,1.55,urgent,98.5,113.7,57.6,97,37.4,59.6,8.2,11.3,16.0,completed,none,
FL-20325,ZIP-010,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:00:00,2025-03-18T17:55:00,Nest_Beta,Nyanza_District_Hospital,41.7,blood_product,O_negative_whole_blood,1.35,routine,105.5,98.7,55.0,99,42.1,56.9,11.7,16.7,13.9,completed_delayed,recovery_wire_missed,Operator event recorded; see incident corpus where applicable.
FL-20326,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:25:00,2025-03-18T19:07:36,Nest_Beta,Gisagara_Clinic,29.4,medication,insulin_cold_chain,0.65,scheduled,101.4,106.2,42.6,100,51.2,48.8,15.6,23.7,16.7,completed,none,
FL-20327,ZIP-012,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:15:00,2025-03-18T14:56:48,Nest_Beta,Gisagara_Clinic,29.4,blood_product,O_negative_whole_blood,1.35,routine,105.2,100.7,41.8,99,46.3,52.7,16.7,20.5,12.9,completed,none,
FL-20328,ZIP-014,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T11:50:00,2025-03-18T12:46:24,Nest_Beta,Nyanza_District_Hospital,41.7,medication,antiretroviral_supply,1.05,scheduled,100.4,98.7,56.4,100,42.9,57.1,14.1,17.7,15.3,completed,none,
FL-20329,ZIP-009,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:50:00,2025-03-18T13:41:54,Nest_Beta,Huye_District_Hospital,36.4,medication,antiretroviral_supply,1.05,routine,97.7,113.2,51.9,97,40.7,56.3,14.7,20.6,16.9,completed,none,
FL-20330,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:10:00,2025-03-18T17:51:54,Nest_Gamma,Musanze_Clinic,30.1,supplies,diagnostic_test_kits,0.9,urgent,98.5,113.1,41.9,96,46.6,49.4,17.0,22.5,14.5,completed,none,
FL-20331,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:05:00,2025-03-18T08:48:24,Nest_Gamma,Musanze_Clinic,30.1,medication,antiretroviral_supply,1.05,routine,106.9,101.2,43.4,98,50.4,47.6,10.8,17.0,15.2,completed,none,
FL-20332,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T11:40:00,2025-03-18T12:28:12,Nest_Gamma,Rubavu_Clinic,31.8,medication,antiretroviral_supply,1.05,routine,101.2,101.1,48.2,100,51.2,48.8,12.9,21.9,16.2,completed,none,
FL-20333,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T07:40:00,2025-03-18T08:25:24,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,O_negative_whole_blood,1.35,routine,104.8,100.3,45.4,99,47.3,51.7,11.3,15.2,15.7,completed,none,
FL-20334,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:30:00,2025-03-18T16:16:06,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,platelets_2_units,1.55,routine,99.6,98.1,46.1,97,45.5,51.5,13.4,16.3,12.6,completed,none,
FL-20335,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:00:00,2025-03-18T08:56:36,Nest_Gamma,Nyabihu_Clinic,42.5,supplies,diagnostic_test_kits,0.9,routine,102.7,106.6,56.6,96,34.4,61.6,10.8,17.0,15.2,completed,none,
FL-20336,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T07:45:00,2025-03-18T08:28:36,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,O_negative_whole_blood,1.35,scheduled,103.7,99.3,43.6,97,46.1,50.9,11.3,15.2,15.7,completed,none,
FL-20337,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T07:15:00,2025-03-18T07:59:12,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,platelets_2_units,1.55,scheduled,103.9,112.9,44.2,99,45.8,53.2,11.3,15.2,15.7,completed,none,
FL-20338,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:10:00,2025-03-18T08:56:18,Nest_Gamma,Rubavu_Clinic,31.8,medication,antiretroviral_supply,1.05,urgent,103.3,105.8,46.3,98,49.9,48.1,10.8,17.0,15.2,completed,none,
FL-20339,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:50:00,2025-03-18T11:34:18,Nest_Gamma,Musanze_Clinic,30.1,blood_product,platelets_2_units,1.55,routine,101.0,98.6,44.3,97,46.4,50.6,8.9,13.1,17.3,completed,none,
FL-20340,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:40:00,2025-03-18T11:36:42,Nest_Gamma,Nyabihu_Clinic,42.5,vaccine,routine_vaccines,0.75,routine,99.7,114.1,56.7,98,39.4,58.6,8.9,13.1,17.3,completed,none,
FL-20341,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:35:00,2025-03-18T13:21:00,Nest_Gamma,Rubavu_Clinic,31.8,vaccine,routine_vaccines,0.75,routine,96.2,101.7,46.0,100,52.0,48.0,9.8,14.3,14.1,completed,none,
FL-20342,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:55:00,2025-03-18T17:59:06,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,O_negative_whole_blood,1.35,emergency,99.1,111.5,64.1,97,36.8,60.2,9.4,15.5,15.3,completed,none,
FL-20343,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:20:00,2025-03-18T15:18:48,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,O_negative_whole_blood,1.35,scheduled,102.2,100.6,58.8,99,40.2,58.8,11.5,14.8,13.3,completed,none,
FL-20344,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:50:00,2025-03-18T17:35:06,Nest_Gamma,Rubavu_Clinic,31.8,blood_product,platelets_2_units,1.55,scheduled,102.0,104.4,45.1,96,44.1,51.9,9.4,15.5,15.3,completed,none,
FL-20345,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:20:00,2025-03-18T19:22:42,Nest_Gamma,Nyabihu_Clinic,42.5,vaccine,routine_vaccines,0.75,urgent,100.8,113.5,62.7,100,39.5,60.5,21.9,30.7,14.5,completed,none,
FL-20346,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:05:00,2025-03-18T11:11:06,Nest_Gamma,Gakenke_Health_Post,48.7,blood_product,platelets_2_units,1.55,routine,101.8,113.6,66.1,100,37.3,62.7,8.9,13.1,17.3,completed_delayed,recovery_wire_missed,Operator event recorded; see incident corpus where applicable.
FL-20347,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:55:00,2025-03-18T09:38:42,Nest_Gamma,Rubavu_Clinic,31.8,medication,insulin_cold_chain,0.65,routine,100.8,114.5,43.7,96,44.3,51.7,10.8,17.0,15.2,completed,none,
FL-20348,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:45:00,2025-03-18T10:27:54,Nest_Gamma,Rubavu_Clinic,31.8,supplies,diagnostic_test_kits,0.9,scheduled,103.2,101.5,42.9,96,49.5,46.5,7.9,11.5,14.7,completed,none,
FL-20349,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:30:00,2025-03-18T19:37:48,Nest_Gamma,Gakenke_Health_Post,48.7,medication,insulin_cold_chain,0.65,urgent,101.9,114.2,67.8,99,28.7,70.3,21.9,30.7,14.5,completed,none,
FL-20350,ZIP-018,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T13:45:00,2025-03-18T14:45:00,Nest_Gamma,Nyabihu_Clinic,42.5,blood_product,platelets_2_units,1.55,urgent,103.6,104.1,60.0,97,35.6,61.4,13.4,17.7,14.2,completed,none,
FL-20351,ZIP-017,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:50:00,2025-03-18T16:34:54,Nest_Gamma,Musanze_Clinic,30.1,blood_product,O_negative_whole_blood,1.35,urgent,101.8,96.9,44.9,96,48.9,47.1,13.4,16.3,12.6,completed,none,
FL-20352,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:05:00,2025-03-18T15:05:12,Nest_Gamma,Nyabihu_Clinic,42.5,medication,antiretroviral_supply,1.05,routine,101.9,106.7,60.2,100,38.9,61.1,11.5,14.8,13.3,completed,none,
FL-20353,ZIP-022,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:20:00,2025-03-18T10:27:24,Nest_Gamma,Gakenke_Health_Post,48.7,vaccine,routine_vaccines,0.75,scheduled,102.7,99.5,67.4,98,34.9,63.1,7.9,11.5,14.7,completed,none,
FL-20354,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:25:00,2025-03-18T19:21:06,Nest_Gamma,Nyabihu_Clinic,42.5,supplies,diagnostic_test_kits,0.9,emergency,102.0,110.4,56.1,100,36.5,63.5,21.9,30.7,14.5,completed,none,
FL-20355,ZIP-020,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:50:00,2025-03-18T10:57:12,Nest_Gamma,Gakenke_Health_Post,48.7,vaccine,routine_vaccines,0.75,routine,104.0,111.6,67.2,97,36.6,60.4,7.9,11.5,14.7,completed,none,
FL-20356,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T06:35:00,2025-03-18T07:34:48,Nest_Gamma,Nyabihu_Clinic,42.5,supplies,diagnostic_test_kits,0.9,routine,102.9,104.3,59.8,98,39.1,58.9,4.5,12.8,14.9,completed,none,
FL-20357,ZIP-023,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:15:00,2025-03-18T13:00:42,Nest_Gamma,Musanze_Clinic,30.1,blood_product,platelets_2_units,1.55,urgent,102.5,114.1,45.7,96,47.8,48.2,9.8,14.3,14.1,completed,none,
FL-20358,ZIP-019,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:15:00,2025-03-18T16:14:18,Nest_Gamma,Nyabihu_Clinic,42.5,vaccine,routine_vaccines,0.75,routine,102.4,108.2,59.3,96,38.8,57.2,13.4,16.3,12.6,completed,none,
FL-20359,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:15:00,2025-03-18T16:02:06,Nest_Gamma,Rubavu_Clinic,31.8,supplies,diagnostic_test_kits,0.9,emergency,100.7,105.5,47.1,100,53.7,46.3,13.4,16.3,12.6,completed,none,
FL-20360,ZIP-021,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T07:00:00,2025-03-18T07:46:30,Nest_Gamma,Musanze_Clinic,30.1,medication,insulin_cold_chain,0.65,urgent,105.4,108.5,46.5,96,50.5,45.5,11.3,15.2,15.7,completed,none,
FL-20361,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:15:00,2025-03-18T18:50:30,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,platelets_2_units,1.55,routine,102.6,108.8,35.5,97,50.7,46.3,15.8,25.5,15.1,completed,none,
FL-20362,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:50:00,2025-03-18T18:45:12,Nest_Delta,Rulindo_Clinic,37.9,medication,insulin_cold_chain,0.65,routine,102.6,99.2,55.2,100,41.9,58.1,17.0,26.2,14.5,completed,none,
FL-20363,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:35:00,2025-03-18T18:09:24,Nest_Delta,Kicukiro_Health_Center,23.1,medication,antiretroviral_supply,1.05,routine,103.4,102.0,34.4,100,52.5,47.5,17.0,26.2,14.5,completed,none,
FL-20364,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:40:00,2025-03-18T19:31:12,Nest_Delta,Mageragere_Clinic,33.8,supplies,diagnostic_test_kits,0.9,routine,98.0,106.1,51.2,96,43.5,52.5,15.8,25.5,15.1,completed,none,
FL-20365,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:50:00,2025-03-18T18:38:12,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,routine,104.1,95.9,48.2,97,42.4,54.6,17.0,26.2,14.5,completed,none,
FL-20366,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:05:00,2025-03-18T12:54:48,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,routine,101.0,101.3,49.8,99,47.7,51.3,11.3,19.9,13.4,completed,none,
FL-20367,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:55:00,2025-03-18T17:49:48,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,routine,99.1,96.1,54.8,97,40.2,56.8,17.3,23.1,15.3,completed,none,
FL-20368,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:35:00,2025-03-18T15:43:24,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,routine,100.9,108.1,68.4,100,31.8,68.2,15.4,19.2,14.4,completed,none,
FL-20369,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:10:00,2025-03-18T13:00:06,Nest_Delta,Rulindo_Clinic,37.9,vaccine,routine_vaccines,0.75,routine,100.6,112.6,50.1,97,43.7,53.3,11.3,19.9,13.4,completed,none,
FL-20370,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:30:00,2025-03-18T19:36:42,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,platelets_2_units,1.55,routine,105.9,108.4,66.7,100,33.6,66.4,15.8,25.5,15.1,completed,none,
FL-20371,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:15:00,2025-03-18T09:07:00,Nest_Delta,Rulindo_Clinic,37.9,medication,insulin_cold_chain,0.65,urgent,103.5,111.3,52.0,99,44.2,54.8,9.6,16.8,14.4,completed,none,
FL-20372,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:15:00,2025-03-18T17:22:36,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,routine,99.9,97.1,67.6,96,27.9,68.1,17.3,23.1,15.3,completed,none,
FL-20373,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:40:00,2025-03-18T09:47:54,Nest_Delta,Gicumbi_Hospital,50.6,blood_product,O_negative_whole_blood,1.35,urgent,100.1,102.8,67.9,97,27.6,69.4,9.6,16.8,14.4,completed,none,
FL-20374,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T06:25:00,2025-03-18T07:08:36,Nest_Delta,Mageragere_Clinic,33.8,blood_product,platelets_2_units,1.55,scheduled,106.2,108.9,43.6,100,45.5,54.5,7.7,11.6,13.9,completed,none,
FL-20375,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:15:00,2025-03-18T13:04:30,Nest_Delta,Rulindo_Clinic,37.9,medication,antiretroviral_supply,1.05,routine,97.2,113.1,49.5,99,44.5,54.5,11.3,19.9,13.4,completed,none,
FL-20376,ZIP-026,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T14:55:00,2025-03-18T15:51:00,Nest_Delta,Rulindo_Clinic,37.9,blood_product,O_negative_whole_blood,1.35,scheduled,99.7,110.6,56.0,99,43.3,55.7,15.4,19.2,14.4,completed,none,
FL-20377,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:20:00,2025-03-18T19:11:18,Nest_Delta,Rulindo_Clinic,37.9,blood_product,platelets_2_units,1.55,emergency,99.5,98.0,51.3,100,43.7,56.3,15.8,25.5,15.1,completed,none,
FL-20378,ZIP-027,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:40:00,2025-03-18T19:31:42,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,urgent,98.4,110.2,51.7,100,45.4,54.6,15.8,25.5,15.1,completed,none,
FL-20379,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T18:55:00,2025-03-18T19:43:54,Nest_Delta,Rulindo_Clinic,37.9,medication,antiretroviral_supply,1.05,urgent,103.4,112.6,48.9,100,43.5,56.5,15.8,25.5,15.1,completed,none,
FL-20380,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:25:00,2025-03-18T13:35:30,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,scheduled,103.7,96.8,70.5,99,34.9,64.1,11.3,19.9,13.4,completed,none,
FL-20381,ZIP-030,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T12:10:00,2025-03-18T13:07:18,Nest_Delta,Rulindo_Clinic,37.9,supplies,diagnostic_test_kits,0.9,urgent,102.0,100.8,57.3,99,43.6,55.4,11.3,19.9,13.4,completed,none,
FL-20382,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T15:55:00,2025-03-18T17:04:54,Nest_Delta,Gicumbi_Hospital,50.6,medication,antiretroviral_supply,1.05,emergency,107.6,98.1,69.9,99,32.6,66.4,18.5,20.6,15.7,completed,none,
FL-20383,ZIP-029,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:20:00,2025-03-18T11:12:42,Nest_Delta,Rulindo_Clinic,37.9,vaccine,routine_vaccines,0.75,routine,97.3,108.5,52.7,97,41.0,56.0,11.0,15.9,16.1,completed,none,
FL-20384,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:40:00,2025-03-18T11:49:36,Nest_Delta,Gicumbi_Hospital,50.6,vaccine,routine_vaccines,0.75,urgent,101.4,105.5,69.6,96,30.3,65.7,11.0,15.9,16.1,completed,none,
FL-20385,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:30:00,2025-03-18T18:03:54,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,platelets_2_units,1.55,urgent,101.4,103.5,33.9,98,50.4,47.6,17.0,26.2,14.5,completed,none,
FL-20386,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T10:40:00,2025-03-18T11:14:06,Nest_Delta,Kicukiro_Health_Center,23.1,vaccine,routine_vaccines,0.75,routine,108,99.9,34.1,98,55.9,42.1,11.0,15.9,16.1,completed,none,
FL-20387,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T06:55:00,2025-03-18T07:46:54,Nest_Delta,Rulindo_Clinic,37.9,blood_product,O_negative_whole_blood,1.35,routine,101.6,106.3,51.9,98,48.8,49.2,7.7,11.6,13.9,completed,none,
FL-20388,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T16:20:00,2025-03-18T16:57:06,Nest_Delta,Kicukiro_Health_Center,23.1,medication,insulin_cold_chain,0.65,urgent,102.5,113.1,37.1,100,53.8,46.2,17.3,23.1,15.3,completed,none,
FL-20389,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T08:30:00,2025-03-18T09:23:00,Nest_Delta,Mageragere_Clinic,33.8,vaccine,routine_vaccines,0.75,scheduled,102.4,110.4,53.0,96,47.3,48.7,9.6,16.8,14.4,completed,none,
FL-20390,ZIP-024,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T06:00:00,2025-03-18T07:09:06,Nest_Delta,Gicumbi_Hospital,50.6,supplies,diagnostic_test_kits,0.9,scheduled,99.4,101.0,69.1,100,32.8,67.2,7.7,11.6,13.9,completed,none,
FL-20391,ZIP-025,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T17:10:00,2025-03-18T17:43:06,Nest_Delta,Kicukiro_Health_Center,23.1,blood_product,O_negative_whole_blood,1.35,emergency,99.5,110.5,33.1,97,49.8,47.2,17.0,26.2,14.5,completed,none,
FL-20392,ZIP-028,Zip_Mk4_standardized_fixed_wing,2025-03-18,2025-03-18T09:20:00,2025-03-18T10:07:06,Nest_Delta,Mageragere_Clinic,33.8,medication,insulin_cold_chain,0.65,scheduled,101.5,111.4,47.1,98,47.7,50.3,8.4,13.8,14.4,completed,none,
FL-20393,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-19,2025-03-19T15:50:00,2025-03-19T16:54:42,Nest_Alpha,Kayonza_Clinic,47.8,vaccine,routine_vaccines,0.75,routine,98.6,112.2,64.7,96,29.3,66.7,18.6,28.2,16.5,completed,none,
FL-20394,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-03-19,2025-03-19T10:45:00,2025-03-19T11:57:06,Nest_Alpha,Ngoma_Health_Post,55.1,blood_product,O_negative_whole_blood,1.35,scheduled,100.4,95.9,72.1,100,32.4,67.6,10.6,14.5,15.8,completed,none,
FL-20395,ZIP-004,Zip_Mk4_standardized_fixed_wing,2025-03-19,2025-03-19T06:20:00,2025-03-19T07:08:12,Nest_Alpha,Kabuga_Health_Center,34.2,blood_product,O_negative_whole_blood,1.35,routine,102.1,114.2,48.2,97,47.5,49.5,12.1,16.9,15.3,completed,none,
FL-20396,ZIP-007,Zip_Mk4_standardized_fixed_wing,2025-03-19,2025-03-19T12:50:00,2025-03-19T14:01:30,Nest_Alpha,Bugesera_Health_Post,52.3,blood_product,platelets_2_units,1.55,routine,103.2,105.3,71.5,98,30.6,67.4,8.5,14.1,16.5,completed,none,
FL-20397,ZIP-005,Zip_Mk4_standardized_fixed_wing,2025-03-19,2025-03-19T14:25:00,2025-03-19T15:04:06,Nest_Alpha,Kigali_East_Clinic,26.5,supplies,diagnostic_test_kits,0.9,routine,98.9,109.8,39.1,99,50.8,48.2,16.3,19.4,16.0,completed,none,
FL-20398,ZIP-006,Zip_Mk4_standardized_fixed_wing,2025-03-19,2025-03-19T07:30:00,2025-03-19T08:38:18,Nest_Alpha,Bugesera_Health_Post,52.3,vaccine,routine_vaccines,0.75,urgent,108,97.9,68.3,98,32.7,65.3,6.7,15.1,13.1,completed,none,
