snapshot_date,drone_id,battery_pack_capacity_pct,battery_cycle_count,cell_voltage_spread_mv,motor_2_vibration_mm_s,motor_2_temperature_c,tether_descent_motor_current_a,parachute_release_test_ms,gps_module_health,maintenance_status
2025-03-19,ZIP-002,93.5,246,18.7,1.38,46.6,5.45,144.0,nominal,operational
2025-03-19,ZIP-003,93.7,249,19.2,0.94,43.2,6.07,117.0,nominal,operational
2025-03-19,ZIP-004,94.0,252,19.5,0.95,43.2,5.9,142.0,nominal,operational
2025-03-19,ZIP-005,99.2,255,17.7,0.88,44.2,5.7,90.0,nominal,operational
2025-03-19,ZIP-006,93.4,258,22.1,0.91,43.2,5.45,115.0,nominal,operational
2025-03-19,ZIP-007,92.8,261,15.8,1.18,44.9,5.6,108.0,nominal,operational
2025-03-19,ZIP-008,93.3,264,18.0,0.76,43.9,5.65,140.0,nominal,operational
2025-03-19,ZIP-009,93.5,267,25.9,1.1,44.8,5.82,110.0,nominal,operational
2025-03-19,ZIP-010,94.1,270,21.7,1.12,45.2,5.91,124.0,nominal,operational
2025-03-19,ZIP-011,93.4,273,11.9,1.2,45.2,5.72,111.0,nominal,operational
2025-03-19,ZIP-012,93.1,276,15.6,0.94,43.9,5.97,105.0,nominal,operational
2025-03-19,ZIP-013,93.1,279,17.8,1.34,44.1,5.49,139.0,nominal,operational
2025-03-19,ZIP-014,93.3,282,12.1,1.03,44.3,5.7,123.0,nominal,operational
2025-03-19,ZIP-015,92.8,285,13.0,0.86,43.7,5.6,87.0,nominal,operational
2025-03-19,ZIP-016,93.3,288,24.7,0.9,44.2,5.8,134.0,nominal,operational
2025-03-19,ZIP-017,92.6,291,8,1.17,43.7,5.52,110.0,nominal,operational
2025-03-19,ZIP-018,93.4,294,24.5,1.13,44.4,5.75,126.0,nominal,operational
2025-03-19,ZIP-019,93.2,297,22.0,1.19,44.5,5.44,104.0,nominal,operational
2025-03-19,ZIP-020,93.4,300,22.0,1.17,45.6,5.94,146.0,nominal,operational
2025-03-19,ZIP-021,93.2,303,21.0,0.98,46.2,6.08,124.0,nominal,operational
2025-03-19,ZIP-022,93.5,306,14.4,0.73,43.6,5.96,115.0,nominal,operational
2025-03-19,ZIP-023,92.8,309,18.6,1.03,43.4,5.96,123.0,nominal,operational
2025-03-19,ZIP-024,93.2,312,13.8,1.03,45.4,5.9,128.0,nominal,operational
2025-03-19,ZIP-025,93.9,315,13.4,1.03,42.7,5.7,126.0,nominal,operational
2025-03-19,ZIP-026,93.5,318,13.4,1.21,42.7,6.08,108.0,nominal,operational
2025-03-19,ZIP-027,93.4,321,23.5,1.32,45.4,5.68,113.0,nominal,operational
2025-03-19,ZIP-028,93.3,324,21.7,1.05,43.6,5.54,102.0,nominal,operational
2025-03-19,ZIP-029,93.3,327,23.1,0.82,44.4,5.75,156.0,nominal,operational
2025-03-19,ZIP-030,93.3,240,18.4,1.25,44.6,5.83,95.0,nominal,operational
2025-03-20,ZIP-001,93.7,245,32.8,1.16,43.7,5.96,133.0,nominal,operational
2025-03-20,ZIP-002,93.4,248,23.9,0.99,42.9,6.09,136.0,nominal,operational
2025-03-20,ZIP-003,93.5,251,21.8,1.01,42.6,5.82,120.0,nominal,operational
2025-03-20,ZIP-004,93.2,254,25.1,1.23,43.6,5.53,124.0,nominal,operational
2025-03-20,ZIP-005,99.1,257,18.6,1.1,45.3,5.42,116.0,nominal,operational
2025-03-20,ZIP-006,92.5,260,23.9,1.06,43.5,5.77,103.0,nominal,operational
2025-03-20,ZIP-007,92.6,263,18.7,1.1,44.1,5.79,126.0,nominal,operational
2025-03-20,ZIP-008,94.0,266,16.3,0.91,43.3,5.05,132.0,nominal,operational
2025-03-20,ZIP-009,93.4,269,19.1,0.8,42.6,5.87,119.0,nominal,operational
2025-03-20,ZIP-010,92.8,272,18.7,1.23,44.4,5.91,122.0,nominal,operational
2025-03-20,ZIP-011,93.2,275,16.9,1.26,44.6,5.73,139.0,nominal,operational
2025-03-20,ZIP-012,92.6,278,16.1,0.92,43.3,6.1,133.0,nominal,operational
2025-03-20,ZIP-013,93.4,281,17.5,0.88,44.7,5.71,97.0,nominal,operational
2025-03-20,ZIP-014,93.3,284,23.4,1.13,45.0,5.98,117.0,nominal,operational
2025-03-20,ZIP-015,93.0,287,15.5,1.13,44.5,5.81,166.0,nominal,operational
2025-03-20,ZIP-016,93.1,290,20.7,0.99,43.4,5.91,112.0,nominal,operational
2025-03-20,ZIP-017,93.5,293,15.6,0.91,44.3,5.71,109.0,nominal,operational
2025-03-20,ZIP-018,93.0,296,26.5,1.05,43.2,6.16,104.0,nominal,operational
2025-03-20,ZIP-019,93.6,299,24.0,0.79,42.1,5.78,110.0,nominal,operational
2025-03-20,ZIP-020,93.0,302,20.2,0.94,42.9,5.95,92.0,nominal,operational
2025-03-20,ZIP-021,93.3,305,22.5,1.04,43.6,5.63,116.0,nominal,operational
2025-03-20,ZIP-022,92.9,308,18.5,1.01,44.0,5.75,149.0,nominal,operational
2025-03-20,ZIP-023,93.9,311,29.3,1.12,43.8,5.78,116.0,nominal,operational
2025-03-20,ZIP-024,93.3,314,32.0,1.1,44.0,5.49,92.0,nominal,operational
2025-03-20,ZIP-025,92.8,317,23.8,0.99,42.8,5.77,125.0,nominal,operational
2025-03-20,ZIP-026,93.3,320,20.2,0.85,43.9,5.44,113.0,nominal,operational
2025-03-20,ZIP-027,93.3,323,12.5,1.21,45.7,5.91,92.0,nominal,operational
2025-03-20,ZIP-028,93.2,326,15.9,1.01,43.1,5.99,129.0,nominal,operational
2025-03-20,ZIP-029,93.5,329,19.5,1.08,45.0,6.23,136.0,nominal,operational
2025-03-20,ZIP-030,93.5,242,11.1,1.21,44.7,5.88,91.0,nominal,operational
2025-03-21,ZIP-001,93.5,247,20.9,1.0,43.6,5.82,124.0,nominal,operational
2025-03-21,ZIP-002,93.3,250,17.4,0.96,43.0,5.79,77.0,nominal,operational
2025-03-21,ZIP-003,93.1,253,15.6,0.88,43.8,6.26,148.0,nominal,operational
2025-03-21,ZIP-004,93.3,256,17.3,1.05,44.8,5.93,120.0,nominal,operational
2025-03-21,ZIP-005,98.8,259,16.5,0.93,44.3,5.86,115.0,nominal,operational
2025-03-21,ZIP-006,93.3,262,29.1,0.92,42.8,5.69,141.0,nominal,operational
2025-03-21,ZIP-007,92.7,265,30.5,1.1,43.4,6.22,116.0,nominal,operational
2025-03-21,ZIP-008,93.0,268,21.4,0.9,43.7,5.88,135.0,nominal,operational
2025-03-21,ZIP-009,93.1,271,19.5,0.88,42.1,5.72,119.0,nominal,operational
2025-03-21,ZIP-010,92.8,274,25.0,1.21,45.5,5.51,161.0,nominal,operational
2025-03-21,ZIP-011,93.2,277,16.6,1.05,44.6,5.6,108.0,nominal,operational
2025-03-21,ZIP-012,93.5,280,18.0,0.99,43.6,5.68,115.0,nominal,operational
2025-03-21,ZIP-013,94.1,283,17.1,0.7,44.5,5.71,135.0,nominal,operational
2025-03-21,ZIP-014,93.8,286,31.8,1.01,44.6,5.66,145.0,nominal,operational
2025-03-21,ZIP-015,93.0,289,17.6,0.98,41.4,5.79,127.0,nominal,operational
2025-03-21,ZIP-016,93.2,292,21.6,1.01,41.7,5.7,125.0,nominal,operational
2025-03-21,ZIP-017,93.0,295,18.8,1.14,44.3,5.57,141.0,nominal,operational
2025-03-21,ZIP-018,93.5,298,8,0.82,44.5,5.7,113.0,nominal,operational
2025-03-21,ZIP-019,92.8,301,18.4,1.26,43.8,6.02,126.0,nominal,operational
2025-03-21,ZIP-020,93.5,304,19.8,1.01,42.8,5.54,130.0,nominal,operational
2025-03-21,ZIP-021,93.1,307,15.6,1.13,43.1,5.81,129.0,nominal,operational
2025-03-21,ZIP-022,93.0,310,18.0,1.0,42.9,5.87,103.0,nominal,operational
2025-03-21,ZIP-023,93.3,313,17.6,0.93,44.9,5.69,125.0,nominal,operational
2025-03-21,ZIP-024,93.3,316,17.3,1.03,44.3,5.73,127.0,nominal,operational
2025-03-21,ZIP-025,93.4,319,18.5,1.22,45.1,6.35,113.0,nominal,operational
2025-03-21,ZIP-026,93.6,322,15.2,1.03,43.9,6.12,107.0,nominal,operational
2025-03-21,ZIP-027,92.5,325,27.0,1.1,42.8,5.99,110.0,nominal,operational
2025-03-21,ZIP-028,93.1,328,21.9,1.21,43.0,5.53,141.0,nominal,operational
2025-03-21,ZIP-029,93.2,331,12.4,1.01,42.5,5.87,138.0,nominal,operational
2025-03-21,ZIP-030,93.0,244,16.2,1.22,44.2,6.03,83.0,nominal,operational
2025-03-22,ZIP-001,93.5,249,20.3,0.99,43.0,5.86,124.0,nominal,operational
2025-03-22,ZIP-002,93.3,252,15.0,1.05,42.8,5.97,135.0,nominal,operational
2025-03-22,ZIP-003,92.3,255,20.1,1.19,41.7,5.54,96.0,nominal,operational
2025-03-22,ZIP-004,92.5,258,20.0,1.13,41.8,6.04,138.0,nominal,operational
2025-03-22,ZIP-005,99.0,261,17.7,1.17,45.4,6.1,137.0,nominal,operational
2025-03-22,ZIP-006,93.5,264,22.4,1.16,45.1,5.93,126.0,nominal,operational
2025-03-22,ZIP-007,93.0,267,20.3,1.0,44.5,5.51,174.0,nominal,operational
2025-03-22,ZIP-008,92.6,270,22.7,1.21,44.0,5.61,115.0,nominal,operational
2025-03-22,ZIP-009,92.7,273,17.9,1.01,43.3,5.98,98.0,nominal,operational
2025-03-22,ZIP-010,93.7,276,17.8,1.07,42.6,5.96,121.0,nominal,operational
2025-03-22,ZIP-011,93.3,279,21.2,1.25,45.3,5.66,135.0,nominal,operational
2025-03-22,ZIP-012,92.5,282,18.9,1.08,44.0,5.44,95.0,nominal,operational
2025-03-22,ZIP-013,93.4,285,25.0,1.06,43.8,5.88,115.0,nominal,operational
2025-03-22,ZIP-014,93.3,288,23.2,1.15,43.9,5.74,139.0,nominal,operational
2025-03-22,ZIP-015,92.7,291,19.1,1.13,44.5,5.69,115.0,nominal,operational
2025-03-22,ZIP-016,92.8,294,19.3,0.96,42.0,5.84,105.0,nominal,operational
2025-03-22,ZIP-017,92.8,297,15.4,1.26,43.5,5.99,115.0,nominal,operational
2025-03-22,ZIP-018,93.3,300,27.3,0.94,42.8,5.81,119.0,nominal,operational
2025-03-22,ZIP-019,93.0,303,25.0,0.97,41.9,5.91,96.0,nominal,operational
2025-03-22,ZIP-020,93.3,306,10.8,1.37,44.1,5.61,88.0,nominal,operational
2025-03-22,ZIP-021,92.3,309,20.3,1.4,44.8,5.8,114.0,nominal,operational
2025-03-22,ZIP-022,93.4,312,23.6,1.05,45.1,6.24,97.0,nominal,operational
2025-03-22,ZIP-023,93.3,315,12.9,0.78,44.1,5.89,97.0,nominal,operational
2025-03-22,ZIP-024,93.7,318,11.9,1.18,43.7,5.93,126.0,nominal,operational
2025-03-22,ZIP-025,94.4,321,19.1,0.99,44.3,5.67,119.0,nominal,operational
2025-03-22,ZIP-026,92.8,324,22.3,0.84,42.6,5.69,125.0,nominal,operational
2025-03-22,ZIP-027,93.4,327,27.6,1.23,45.1,6.01,155.0,nominal,operational
2025-03-22,ZIP-028,93.3,330,18.2,0.63,43.7,5.7,116.0,nominal,operational
2025-03-22,ZIP-029,92.8,333,24.5,1.12,45.7,5.56,114.0,nominal,operational
2025-03-22,ZIP-030,93.0,246,16.3,1.0,44.7,5.78,110.0,nominal,operational
2025-03-23,ZIP-001,93.3,250,19.2,1.07,44.7,5.91,129.0,nominal,operational
2025-03-23,ZIP-002,93.2,253,11.3,1.11,44.8,5.75,136.0,nominal,operational
2025-03-23,ZIP-003,93.3,256,10.0,1.04,42.5,5.75,113.0,nominal,operational
2025-03-23,ZIP-004,92.9,259,12.5,0.85,43.8,5.47,134.0,nominal,operational
2025-03-23,ZIP-005,99.1,262,19.6,0.95,42.6,5.95,109.0,nominal,operational
2025-03-23,ZIP-006,94.3,265,17.3,1.11,42.5,5.64,105.0,nominal,operational
2025-03-23,ZIP-007,93.3,268,17.6,0.63,43.2,5.43,124.0,nominal,operational
2025-03-23,ZIP-008,93.5,271,21.5,1.08,41.8,5.6,102.0,nominal,operational
2025-03-23,ZIP-009,93.4,274,23.0,0.89,43.9,5.84,120.0,nominal,operational
2025-03-23,ZIP-010,93.9,277,28.1,0.91,41.9,5.65,106.0,nominal,operational
2025-03-23,ZIP-011,93.4,280,16.1,1.0,42.8,5.59,126.0,nominal,operational
2025-03-23,ZIP-012,94.0,283,25.9,0.71,41.8,5.72,130.0,nominal,operational
2025-03-23,ZIP-013,93.1,286,13.0,0.81,44.2,6.1,97.0,nominal,operational
2025-03-23,ZIP-014,93.5,289,13.9,1.17,45.2,6.01,141.0,nominal,operational
2025-03-23,ZIP-015,92.9,292,16.8,1.09,44.4,5.75,115.0,nominal,operational
2025-03-23,ZIP-016,94.2,295,13.0,1.03,43.0,5.94,98.0,nominal,operational
2025-03-23,ZIP-017,93.5,298,23.5,1.05,43.9,5.09,112.0,nominal,operational
2025-03-23,ZIP-018,93.0,301,17.8,0.83,43.4,6.05,140.0,nominal,operational
2025-03-23,ZIP-019,93.2,304,31.7,1.04,42.2,6.14,139.0,nominal,operational
2025-03-23,ZIP-020,93.2,307,22.8,1.17,45.6,5.78,124.0,nominal,operational
2025-03-23,ZIP-021,93.2,310,21.0,1.01,43.5,5.99,113.0,nominal,operational
2025-03-23,ZIP-022,93.0,313,24.0,0.99,45.1,5.53,123.0,nominal,operational
2025-03-23,ZIP-023,92.8,316,21.7,0.83,44.3,5.57,98.0,nominal,operational
2025-03-23,ZIP-024,92.7,319,24.8,1.32,44.1,5.86,132.0,nominal,operational
2025-03-23,ZIP-025,93.3,322,15.4,1.24,44.7,5.51,129.0,nominal,operational
2025-03-23,ZIP-026,92.9,325,17.3,0.96,43.9,5.75,141.0,nominal,operational
2025-03-23,ZIP-027,93.8,328,13.2,1.2,43.3,5.62,128.0,nominal,operational
2025-03-23,ZIP-028,92.0,331,10.6,1.03,44.3,5.69,135.0,nominal,operational
2025-03-23,ZIP-029,93.9,334,16.9,1.42,43.6,5.61,96.0,nominal,operational
2025-03-23,ZIP-030,93.7,247,17.7,0.8,44.5,5.77,119.0,nominal,operational
2025-03-24,ZIP-001,93.3,252,22.5,0.88,42.7,5.59,113.0,nominal,operational
2025-03-24,ZIP-002,93.4,255,23.8,1.0,45.1,5.96,91.0,nominal,operational
2025-03-24,ZIP-003,93.0,258,15.4,1.15,43.5,5.73,113.0,nominal,operational
2025-03-24,ZIP-004,93.2,261,24.4,1.0,43.2,5.49,82.0,nominal,operational
2025-03-24,ZIP-005,98.7,264,16.3,0.85,44.4,6.11,127.0,nominal,operational
2025-03-24,ZIP-006,93.5,267,17.6,1.32,45.8,5.53,138.0,nominal,operational
2025-03-24,ZIP-007,93.1,270,13.9,1.17,45.2,6.05,113.0,nominal,operational
2025-03-24,ZIP-008,93.5,273,23.8,1.27,45.2,5.61,86.0,nominal,operational
2025-03-24,ZIP-009,93.4,276,15.6,1.03,44.9,5.49,127.0,nominal,operational
2025-03-24,ZIP-010,92.9,279,21.4,1.16,45.9,5.68,117.0,nominal,operational
2025-03-24,ZIP-011,93.2,282,24.8,1.13,44.4,5.67,99.0,nominal,operational
2025-03-24,ZIP-012,92.4,285,19.4,1.1,44.0,5.75,99.0,nominal,operational
2025-03-24,ZIP-013,93.5,288,10.2,0.86,44.2,5.69,94.0,nominal,operational
2025-03-24,ZIP-014,93.2,291,14.1,1.23,44.5,6.17,119.0,nominal,operational
2025-03-24,ZIP-015,93.4,294,20.3,0.9,44.1,6.15,144.0,nominal,operational
2025-03-24,ZIP-016,92.7,297,15.1,1.06,45.1,5.35,106.0,nominal,operational
2025-03-24,ZIP-017,93.4,300,18.8,1.09,44.2,5.45,125.0,nominal,operational
2025-03-24,ZIP-018,92.7,303,19.0,1.28,44.5,5.51,125.0,nominal,operational
2025-03-24,ZIP-019,92.8,306,18.1,1.01,42.9,5.48,134.0,nominal,operational
2025-03-24,ZIP-020,93.1,309,21.5,1.11,44.3,5.76,102.0,nominal,operational
2025-03-24,ZIP-021,93.1,312,22.5,1.12,44.8,5.88,112.0,nominal,operational
2025-03-24,ZIP-022,93.8,315,16.6,0.86,43.3,5.94,111.0,nominal,operational
2025-03-24,ZIP-023,93.2,318,25.7,1.11,45.0,5.59,143.0,nominal,operational
2025-03-24,ZIP-024,93.2,321,14.3,0.94,43.2,5.92,131.0,nominal,operational
2025-03-24,ZIP-025,93.8,324,17.2,1.05,43.3,5.59,144.0,nominal,operational
2025-03-24,ZIP-026,93.4,327,24.7,1.02,44.6,5.57,138.0,nominal,operational
2025-03-24,ZIP-027,92.9,330,20.5,0.81,41.7,5.8,127.0,nominal,operational
2025-03-24,ZIP-028,92.9,333,21.4,1.05,44.2,5.59,124.0,nominal,operational
2025-03-24,ZIP-029,92.7,336,14.4,0.76,45.0,5.59,119.0,nominal,operational
2025-03-24,ZIP-030,92.8,249,13.6,1.13,42.7,5.98,119.0,nominal,operational
2025-03-25,ZIP-001,93.3,254,21.3,1.08,42.6,5.57,120.0,nominal,operational
2025-03-25,ZIP-002,93.4,257,12.3,1.17,44.4,5.87,141.0,nominal,operational
2025-03-25,ZIP-003,93.5,260,20.8,1.03,46.3,5.49,141.0,nominal,operational
2025-03-25,ZIP-004,93.2,263,25.5,1.13,45.0,5.75,95.0,nominal,operational
2025-03-25,ZIP-005,99.2,266,15.7,0.92,41.9,5.6,126.0,nominal,operational
2025-03-25,ZIP-006,92.9,269,17.7,0.97,43.1,5.96,96.0,nominal,operational
2025-03-25,ZIP-007,93.2,272,13.7,0.94,44.3,5.72,116.0,nominal,operational
2025-03-25,ZIP-008,92.2,275,22.2,1.28,45.8,5.5,114.0,nominal,operational
2025-03-25,ZIP-009,92.8,278,10.4,1.03,45.1,5.73,125.0,nominal,operational
2025-03-25,ZIP-010,93.0,281,18.1,0.73,43.8,5.36,112.0,nominal,operational
2025-03-25,ZIP-011,93.0,284,15.5,0.87,43.7,5.47,146.0,nominal,operational
2025-03-25,ZIP-012,93.5,287,22.9,0.92,44.3,5.43,146.0,nominal,operational
2025-03-25,ZIP-013,92.7,290,29.2,0.91,45.8,5.76,107.0,nominal,operational
2025-03-25,ZIP-014,92.7,293,23.2,1.15,45.3,5.62,104.0,nominal,operational
2025-03-25,ZIP-015,93.6,296,13.2,0.93,45.0,5.74,96.0,nominal,operational
2025-03-25,ZIP-016,93.3,299,19.9,0.94,43.2,5.8,121.0,nominal,operational
2025-03-25,ZIP-017,93.9,302,28.4,0.89,42.0,5.52,110.0,nominal,operational
2025-03-25,ZIP-018,92.9,305,26.4,0.92,44.0,5.45,133.0,nominal,operational
2025-03-25,ZIP-019,93.5,308,17.9,1.17,43.6,6.06,136.0,nominal,operational
2025-03-25,ZIP-020,93.2,311,20.3,1.13,43.7,5.97,104.0,nominal,operational
2025-03-25,ZIP-021,94.0,314,22.9,1.11,44.1,5.92,112.0,nominal,operational
2025-03-25,ZIP-022,93.0,317,23.7,0.98,43.3,5.38,98.0,nominal,operational
2025-03-25,ZIP-023,93.5,320,22.2,1.06,43.6,6.05,106.0,nominal,operational
2025-03-25,ZIP-024,93.4,323,20.1,1.18,44.3,5.5,134.0,nominal,operational
2025-03-25,ZIP-025,92.9,326,31.4,1.22,43.8,5.68,141.0,nominal,operational
2025-03-25,ZIP-026,93.1,329,17.8,1.2,45.4,5.78,151.0,nominal,operational
2025-03-25,ZIP-027,93.6,332,20.9,1.31,45.1,5.74,154.0,nominal,operational
2025-03-25,ZIP-028,93.5,335,19.1,1.15,44.3,5.62,92.0,nominal,operational
2025-03-25,ZIP-029,92.9,338,9.9,0.9,43.1,5.81,107.0,nominal,operational
2025-03-25,ZIP-030,93.2,251,24.3,1.01,43.6,5.85,113.0,nominal,operational
2025-03-26,ZIP-001,92.8,255,23.7,1.24,44.7,6.0,96.0,nominal,operational
2025-03-26,ZIP-002,92.6,258,23.9,1.06,43.9,5.91,114.0,nominal,operational
2025-03-26,ZIP-003,92.8,261,24.8,0.97,44.8,5.79,120.0,nominal,operational
2025-03-26,ZIP-004,93.3,264,26.5,1.19,44.9,5.8,118.0,nominal,operational
2025-03-26,ZIP-005,99.1,267,16.4,1.03,43.5,5.92,128.0,nominal,operational
2025-03-26,ZIP-006,92.9,270,10.5,1.11,44.9,5.97,109.0,nominal,operational
2025-03-26,ZIP-007,93.3,273,24.3,1.13,43.5,5.67,158.0,nominal,operational
2025-03-26,ZIP-008,93.9,276,27.7,1.1,43.2,5.58,107.0,nominal,operational
2025-03-26,ZIP-009,92.7,279,24.2,1.15,43.3,5.65,150.0,nominal,operational
2025-03-26,ZIP-010,93.5,282,21.0,0.9,44.5,5.74,118.0,nominal,operational
2025-03-26,ZIP-011,93.2,285,14.9,1.15,44.8,6.2,109.0,nominal,operational
2025-03-26,ZIP-012,93.3,288,16.5,1.14,44.4,5.47,142.0,nominal,operational
2025-03-26,ZIP-013,92.8,291,22.3,1.0,43.1,5.7,95.0,nominal,operational
2025-03-26,ZIP-014,93.1,294,13.1,0.99,43.4,5.63,115.0,nominal,operational
2025-03-26,ZIP-015,92.9,297,21.5,0.93,45.6,5.7,98.0,nominal,operational
2025-03-26,ZIP-016,93.2,300,22.5,0.98,43.9,5.63,104.0,nominal,operational
2025-03-26,ZIP-017,93.0,303,21.8,1.14,44.4,5.77,139.0,nominal,operational
2025-03-26,ZIP-018,92.6,306,20.9,1.02,42.2,5.78,115.0,nominal,operational
2025-03-26,ZIP-019,93.3,309,19.8,1.04,46.2,5.76,137.0,nominal,operational
2025-03-26,ZIP-020,92.5,312,18.9,1.03,44.0,5.67,101.0,nominal,operational
2025-03-26,ZIP-021,92.5,315,22.6,1.02,43.7,5.97,101.0,nominal,operational
2025-03-26,ZIP-022,92.5,318,19.2,0.97,43.4,5.91,131.0,nominal,operational
2025-03-26,ZIP-023,93.1,321,21.4,0.93,43.8,5.94,128.0,nominal,operational
2025-03-26,ZIP-024,93.2,324,21.4,0.93,45.0,5.84,102.0,nominal,operational
2025-03-26,ZIP-025,93.4,327,22.6,1.09,44.2,5.53,123.0,nominal,operational
2025-03-26,ZIP-026,93.6,330,24.2,1.12,45.0,5.5,145.0,nominal,operational
2025-03-26,ZIP-027,93.0,333,19.8,1.34,45.8,5.27,112.0,nominal,operational
2025-03-26,ZIP-028,93.0,336,15.3,1.22,44.4,6.01,135.0,nominal,operational
2025-03-26,ZIP-029,92.7,339,20.4,1.11,44.2,5.83,135.0,nominal,operational
2025-03-26,ZIP-030,92.7,252,26.4,0.78,44.0,5.61,114.0,nominal,operational
2025-03-27,ZIP-001,93.3,257,11.3,1.01,43.1,5.88,87.0,nominal,operational
2025-03-27,ZIP-002,92.5,260,17.5,1.16,44.0,5.74,103.0,nominal,operational
2025-03-27,ZIP-003,93.0,263,19.0,0.9,43.8,5.41,145.0,nominal,operational
2025-03-27,ZIP-004,93.6,266,18.2,0.97,44.5,5.65,106.0,nominal,operational
2025-03-27,ZIP-005,99.2,269,19.5,1.18,45.3,5.52,134.0,nominal,operational
2025-03-27,ZIP-006,92.8,272,20.1,1.31,46.4,5.77,123.0,nominal,operational
2025-03-27,ZIP-007,93.4,275,27.0,0.96,43.2,6.03,100.0,nominal,operational
2025-03-27,ZIP-008,93.0,278,12.0,1.1,42.1,5.61,132.0,nominal,operational
2025-03-27,ZIP-009,93.1,281,12.5,1.02,44.2,5.46,150.0,nominal,operational
2025-03-27,ZIP-010,92.9,284,13.6,0.95,43.7,5.75,138.0,nominal,operational
2025-03-27,ZIP-011,92.8,287,14.8,1.0,43.1,5.88,155.0,nominal,operational
2025-03-27,ZIP-012,93.2,290,16.9,0.95,44.3,6.01,114.0,nominal,operational
2025-03-27,ZIP-013,93.0,293,24.0,0.97,44.1,6.2,107.0,nominal,operational
2025-03-27,ZIP-014,93.4,296,20.0,0.92,43.9,5.55,148.0,nominal,operational
2025-03-27,ZIP-015,92.9,299,22.6,1.04,44.8,5.55,96.0,nominal,operational
2025-03-27,ZIP-016,93.8,302,29.9,1.12,45.6,5.93,111.0,nominal,operational
2025-03-27,ZIP-017,93.3,305,18.8,1.18,42.7,5.53,134.0,nominal,operational
2025-03-27,ZIP-018,92.7,308,12.9,1.13,43.8,5.96,110.0,nominal,operational
2025-03-27,ZIP-019,93.1,311,10.8,1.13,44.2,5.52,119.0,nominal,operational
2025-03-27,ZIP-020,93.2,314,11.8,1.26,43.4,5.72,123.0,nominal,operational
2025-03-27,ZIP-021,93.0,317,14.5,1.43,44.8,5.84,140.0,nominal,operational
2025-03-27,ZIP-022,92.8,320,23.1,1.03,43.7,5.73,156.0,nominal,operational
2025-03-27,ZIP-023,93.5,323,20.2,1.18,44.5,5.97,125.0,nominal,operational
2025-03-27,ZIP-024,93.1,326,19.6,0.96,45.1,5.87,129.0,nominal,operational
2025-03-27,ZIP-025,92.7,329,21.9,1.15,44.0,5.87,101.0,nominal,operational
2025-03-27,ZIP-026,92.9,332,34.9,0.78,43.9,5.94,98.0,nominal,operational
2025-03-27,ZIP-027,93.3,335,20.0,0.97,44.9,5.72,137.0,nominal,operational
2025-03-27,ZIP-028,92.2,338,27.4,0.95,44.6,5.97,104.0,nominal,operational
2025-03-27,ZIP-029,92.5,341,19.2,0.94,43.4,5.98,122.0,nominal,operational
2025-03-27,ZIP-030,92.8,254,21.4,0.92,43.4,6.32,96.0,nominal,operational
2025-03-28,ZIP-001,92.3,259,23.1,1.21,44.8,5.78,125.0,nominal,operational
2025-03-28,ZIP-002,93.5,262,21.2,1.08,42.8,5.95,125.0,nominal,operational
2025-03-28,ZIP-003,92.9,265,21.8,0.89,44.2,6.06,101.0,nominal,operational
2025-03-28,ZIP-004,92.2,268,14.4,1.21,43.7,5.51,99.0,nominal,operational
2025-03-28,ZIP-005,98.8,271,15.5,0.82,43.6,6.09,134.0,nominal,operational
2025-03-28,ZIP-006,92.6,274,8,1.07,43.7,5.24,106.0,nominal,operational
2025-03-28,ZIP-007,93.0,277,18.4,0.93,44.8,5.74,123.0,nominal,operational
2025-03-28,ZIP-008,92.7,280,14.7,1.22,45.9,5.88,114.0,nominal,operational
2025-03-28,ZIP-009,93.0,283,16.2,1.21,44.5,5.56,160.0,nominal,operational
2025-03-28,ZIP-010,92.9,286,18.3,1.16,45.7,5.65,132.0,nominal,operational
2025-03-28,ZIP-011,92.1,289,20.5,1.1,44.9,6.16,127.0,nominal,operational
2025-03-28,ZIP-012,93.1,292,18.4,1.11,43.0,5.62,111.0,nominal,operational
2025-03-28,ZIP-013,92.7,295,24.4,1.12,45.1,5.86,166.0,nominal,operational
2025-03-28,ZIP-014,93.5,298,21.6,0.92,43.3,5.95,143.0,nominal,operational
2025-03-28,ZIP-015,93.2,301,13.4,0.83,42.3,5.76,79.0,nominal,operational
2025-03-28,ZIP-016,93.5,304,29.5,1.06,44.5,5.5,110.0,nominal,operational
2025-03-28,ZIP-017,92.6,307,17.3,1.28,44.5,5.88,128.0,nominal,operational
2025-03-28,ZIP-018,93.0,310,18.8,1.11,44.0,6.08,120.0,nominal,operational
2025-03-28,ZIP-019,92.2,313,22.4,0.94,42.3,5.88,122.0,nominal,operational
2025-03-28,ZIP-020,93.0,316,14.4,1.08,44.4,6.0,82.0,nominal,operational
2025-03-28,ZIP-021,93.4,319,21.8,0.89,45.0,5.62,110.0,nominal,operational
2025-03-28,ZIP-022,92.5,322,12.1,0.82,43.3,6.23,148.0,nominal,operational
2025-03-28,ZIP-023,93.3,325,22.8,1.24,44.4,5.96,108.0,nominal,operational
2025-03-28,ZIP-024,93.7,328,20.2,1.09,44.5,5.77,103.0,nominal,operational
2025-03-28,ZIP-025,92.6,331,22.6,0.95,43.7,5.89,124.0,nominal,operational
2025-03-28,ZIP-026,93.3,334,26.1,0.99,42.6,5.81,120.0,nominal,operational
